turn_index,phase,active_player_id,player_id,cash,net_worth_estimate,position,in_jail,jail_turns,doubles_count,bankrupt,property_value,building_value,mortgage_liability,property_count,mortgaged_count,houses,hotels,snapshot_file
49,START_TURN,OpenAI GPT 5.4 mini,OpenAI GPT 5.4 mini,485,1765,33,False,0,0,False,1280,0,0,6,0,0,0,turn_0049.json
49,START_TURN,OpenAI GPT 5.4 mini,Claude Haiku 4.5,875,1335,17,False,0,0,False,460,0,0,3,0,0,0,turn_0049.json
49,START_TURN,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,166,1606,7,False,0,0,False,1440,0,0,6,0,0,0,turn_0049.json
49,START_TURN,OpenAI GPT 5.4 mini,Grok 4.3,1178,1658,8,False,0,0,False,480,0,0,4,0,0,0,turn_0049.json
50,START_TURN,Claude Haiku 4.5,OpenAI GPT 5.4 mini,625,1965,3,False,0,0,False,1340,0,0,7,0,0,0,turn_0050.json
50,START_TURN,Claude Haiku 4.5,Claude Haiku 4.5,875,1335,17,False,0,0,False,460,0,0,3,0,0,0,turn_0050.json
50,START_TURN,Claude Haiku 4.5,Gemini 3.5 Flash,166,1606,7,False,0,0,False,1440,0,0,6,0,0,0,turn_0050.json
50,START_TURN,Claude Haiku 4.5,Grok 4.3,1178,1658,8,False,0,0,False,480,0,0,4,0,0,0,turn_0050.json
51,START_TURN,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,645,1985,3,False,0,0,False,1340,0,0,7,0,0,0,turn_0051.json
51,START_TURN,Gemini 3.5 Flash,Claude Haiku 4.5,855,1315,24,False,0,0,False,460,0,0,3,0,0,0,turn_0051.json
51,START_TURN,Gemini 3.5 Flash,Gemini 3.5 Flash,166,1606,7,False,0,0,False,1440,0,0,6,0,0,0,turn_0051.json
51,START_TURN,Gemini 3.5 Flash,Grok 4.3,1178,1658,8,False,0,0,False,480,0,0,4,0,0,0,turn_0051.json
52,START_TURN,Grok 4.3,OpenAI GPT 5.4 mini,695,2035,3,False,0,0,False,1340,0,0,7,0,0,0,turn_0052.json
52,START_TURN,Grok 4.3,Claude Haiku 4.5,675,1295,24,False,0,0,False,620,0,0,4,0,0,0,turn_0052.json
52,START_TURN,Grok 4.3,Gemini 3.5 Flash,296,1576,12,False,0,0,False,1280,0,0,5,0,0,0,turn_0052.json
52,START_TURN,Grok 4.3,Grok 4.3,1178,1658,8,False,0,0,False,480,0,0,4,0,0,0,turn_0052.json
53,START_TURN,OpenAI GPT 5.4 mini,OpenAI GPT 5.4 mini,695,2035,3,False,0,0,False,1340,0,0,7,0,0,0,turn_0053.json
53,START_TURN,OpenAI GPT 5.4 mini,Claude Haiku 4.5,675,1295,24,False,0,0,False,620,0,0,4,0,0,0,turn_0053.json
53,START_TURN,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,296,1576,12,False,0,0,False,1280,0,0,5,0,0,0,turn_0053.json
53,START_TURN,OpenAI GPT 5.4 mini,Grok 4.3,1038,1658,11,False,0,0,False,620,0,0,5,0,0,0,turn_0053.json
54,START_TURN,Claude Haiku 4.5,OpenAI GPT 5.4 mini,687,2027,9,False,0,0,False,1340,0,0,7,0,0,0,turn_0054.json
54,START_TURN,Claude Haiku 4.5,Claude Haiku 4.5,683,1303,24,False,0,0,False,620,0,0,4,0,0,0,turn_0054.json
54,START_TURN,Claude Haiku 4.5,Gemini 3.5 Flash,296,1576,12,False,0,0,False,1280,0,0,5,0,0,0,turn_0054.json
54,START_TURN,Claude Haiku 4.5,Grok 4.3,1038,1658,11,False,0,0,False,620,0,0,5,0,0,0,turn_0054.json
55,START_TURN,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,687,2027,9,False,0,0,False,1340,0,0,7,0,0,0,turn_0055.json
55,START_TURN,Gemini 3.5 Flash,Claude Haiku 4.5,483,1303,35,False,0,0,False,820,0,0,5,0,0,0,turn_0055.json
55,START_TURN,Gemini 3.5 Flash,Gemini 3.5 Flash,296,1576,12,False,0,0,False,1280,0,0,5,0,0,0,turn_0055.json
55,START_TURN,Gemini 3.5 Flash,Grok 4.3,1038,1658,11,False,0,0,False,620,0,0,5,0,0,0,turn_0055.json
56,START_TURN,Grok 4.3,OpenAI GPT 5.4 mini,687,2027,9,False,0,0,False,1340,0,0,7,0,0,0,turn_0056.json
56,START_TURN,Grok 4.3,Claude Haiku 4.5,483,1303,35,False,0,0,False,820,0,0,5,0,0,0,turn_0056.json
56,START_TURN,Grok 4.3,Gemini 3.5 Flash,278,1558,21,False,0,0,False,1280,0,0,5,0,0,0,turn_0056.json
56,START_TURN,Grok 4.3,Grok 4.3,1056,1676,11,False,0,0,False,620,0,0,5,0,0,0,turn_0056.json
57,START_TURN,OpenAI GPT 5.4 mini,OpenAI GPT 5.4 mini,687,2027,9,False,0,0,False,1340,0,0,7,0,0,0,turn_0057.json
57,START_TURN,OpenAI GPT 5.4 mini,Claude Haiku 4.5,483,1303,35,False,0,0,False,820,0,0,5,0,0,0,turn_0057.json
57,START_TURN,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,278,1558,21,False,0,0,False,1280,0,0,5,0,0,0,turn_0057.json
57,START_TURN,OpenAI GPT 5.4 mini,Grok 4.3,1256,1876,17,False,0,0,False,620,0,0,5,0,0,0,turn_0057.json
58,START_TURN,Claude Haiku 4.5,OpenAI GPT 5.4 mini,717,2057,17,False,0,0,False,1340,0,0,7,0,0,0,turn_0058.json
58,START_TURN,Claude Haiku 4.5,Claude Haiku 4.5,473,1293,35,False,0,0,False,820,0,0,5,0,0,0,turn_0058.json
58,START_TURN,Claude Haiku 4.5,Gemini 3.5 Flash,268,1548,21,False,0,0,False,1280,0,0,5,0,0,0,turn_0058.json
58,START_TURN,Claude Haiku 4.5,Grok 4.3,1246,1866,17,False,0,0,False,620,0,0,5,0,0,0,turn_0058.json
59,START_TURN,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,717,2057,17,False,0,0,False,1340,0,0,7,0,0,0,turn_0059.json
59,START_TURN,Gemini 3.5 Flash,Claude Haiku 4.5,667,1487,6,False,0,0,False,820,0,0,5,0,0,0,turn_0059.json
59,START_TURN,Gemini 3.5 Flash,Gemini 3.5 Flash,268,1548,21,False,0,0,False,1280,0,0,5,0,0,0,turn_0059.json
59,START_TURN,Gemini 3.5 Flash,Grok 4.3,1252,1872,17,False,0,0,False,620,0,0,5,0,0,0,turn_0059.json
60,START_TURN,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,412,2152,17,False,0,0,False,1740,0,0,9,0,0,0,turn_0060.json
60,START_TURN,Gemini 3.5 Flash,Claude Haiku 4.5,667,1487,6,False,0,0,False,820,0,0,5,0,0,0,turn_0060.json
60,START_TURN,Gemini 3.5 Flash,Gemini 3.5 Flash,353,1453,23,False,0,1,False,1100,0,0,4,0,0,0,turn_0060.json
60,START_TURN,Gemini 3.5 Flash,Grok 4.3,1252,1872,17,False,0,0,False,620,0,0,5,0,0,0,turn_0060.json
61,START_TURN,Grok 4.3,OpenAI GPT 5.4 mini,462,2202,17,False,0,0,False,1740,0,0,9,0,0,0,turn_0061.json
61,START_TURN,Grok 4.3,Claude Haiku 4.5,667,1487,6,False,0,0,False,820,0,0,5,0,0,0,turn_0061.json
61,START_TURN,Grok 4.3,Gemini 3.5 Flash,303,1403,28,False,0,0,False,1100,0,0,4,0,0,0,turn_0061.json
61,START_TURN,Grok 4.3,Grok 4.3,1252,1872,17,False,0,0,False,620,0,0,5,0,0,0,turn_0061.json
62,START_TURN,OpenAI GPT 5.4 mini,OpenAI GPT 5.4 mini,482,2222,17,False,0,0,False,1740,0,0,9,0,0,0,turn_0062.json
62,START_TURN,OpenAI GPT 5.4 mini,Claude Haiku 4.5,667,1487,6,False,0,0,False,820,0,0,5,0,0,0,turn_0062.json
62,START_TURN,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,303,1403,28,False,0,0,False,1100,0,0,4,0,0,0,turn_0062.json
62,START_TURN,OpenAI GPT 5.4 mini,Grok 4.3,1232,1852,24,False,0,0,False,620,0,0,5,0,0,0,turn_0062.json
63,START_TURN,Claude Haiku 4.5,OpenAI GPT 5.4 mini,460,2200,26,False,0,0,False,1740,0,0,9,0,0,0,turn_0063.json
63,START_TURN,Claude Haiku 4.5,Claude Haiku 4.5,667,1487,6,False,0,0,False,820,0,0,5,0,0,0,turn_0063.json
63,START_TURN,Claude Haiku 4.5,Gemini 3.5 Flash,325,1425,28,False,0,0,False,1100,0,0,4,0,0,0,turn_0063.json
63,START_TURN,Claude Haiku 4.5,Grok 4.3,1232,1852,24,False,0,0,False,620,0,0,5,0,0,0,turn_0063.json
64,START_TURN,Claude Haiku 4.5,OpenAI GPT 5.4 mini,460,2200,26,False,0,0,False,1740,0,0,9,0,0,0,turn_0064.json
64,START_TURN,Claude Haiku 4.5,Claude Haiku 4.5,667,1487,18,False,0,1,False,820,0,0,5,0,0,0,turn_0064.json
64,START_TURN,Claude Haiku 4.5,Gemini 3.5 Flash,325,1425,28,False,0,0,False,1100,0,0,4,0,0,0,turn_0064.json
64,START_TURN,Claude Haiku 4.5,Grok 4.3,1057,1857,24,False,0,0,False,800,0,0,6,0,0,0,turn_0064.json
65,START_TURN,Claude Haiku 4.5,OpenAI GPT 5.4 mini,480,2220,26,False,0,0,False,1740,0,0,9,0,0,0,turn_0065.json
65,START_TURN,Claude Haiku 4.5,Claude Haiku 4.5,647,1467,24,False,0,2,False,820,0,0,5,0,0,0,turn_0065.json
65,START_TURN,Claude Haiku 4.5,Gemini 3.5 Flash,325,1425,28,False,0,0,False,1100,0,0,4,0,0,0,turn_0065.json
65,START_TURN,Claude Haiku 4.5,Grok 4.3,1057,1857,24,False,0,0,False,800,0,0,6,0,0,0,turn_0065.json
66,START_TURN,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,480,2220,26,False,0,0,False,1740,0,0,9,0,0,0,turn_0066.json
66,START_TURN,Gemini 3.5 Flash,Claude Haiku 4.5,621,1441,32,False,0,0,False,820,0,0,5,0,0,0,turn_0066.json
66,START_TURN,Gemini 3.5 Flash,Gemini 3.5 Flash,351,1451,28,False,0,0,False,1100,0,0,4,0,0,0,turn_0066.json
66,START_TURN,Gemini 3.5 Flash,Grok 4.3,1057,1857,24,False,0,0,False,800,0,0,6,0,0,0,turn_0066.json
67,START_TURN,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,480,2220,26,False,0,0,False,1740,0,0,9,0,0,0,turn_0067.json
67,START_TURN,Gemini 3.5 Flash,Claude Haiku 4.5,621,1441,32,False,0,0,False,820,0,0,5,0,0,0,turn_0067.json
67,START_TURN,Gemini 3.5 Flash,Gemini 3.5 Flash,251,1351,38,False,0,1,False,1100,0,0,4,0,0,0,turn_0067.json
67,START_TURN,Gemini 3.5 Flash,Grok 4.3,1057,1857,24,False,0,0,False,800,0,0,6,0,0,0,turn_0067.json
68,START_TURN,Grok 4.3,OpenAI GPT 5.4 mini,530,2270,26,False,0,0,False,1740,0,0,9,0,0,0,turn_0068.json
68,START_TURN,Grok 4.3,Claude Haiku 4.5,621,1441,32,False,0,0,False,820,0,0,5,0,0,0,turn_0068.json
68,START_TURN,Grok 4.3,Gemini 3.5 Flash,401,1501,5,False,0,0,False,1100,0,0,4,0,0,0,turn_0068.json
68,START_TURN,Grok 4.3,Grok 4.3,1057,1857,24,False,0,0,False,800,0,0,6,0,0,0,turn_0068.json
69,START_TURN,OpenAI GPT 5.4 mini,OpenAI GPT 5.4 mini,530,2270,26,False,0,0,False,1740,0,0,9,0,0,0,turn_0069.json
69,START_TURN,OpenAI GPT 5.4 mini,Claude Haiku 4.5,621,1441,32,False,0,0,False,820,0,0,5,0,0,0,turn_0069.json
69,START_TURN,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,401,1501,5,False,0,0,False,1100,0,0,4,0,0,0,turn_0069.json
69,START_TURN,OpenAI GPT 5.4 mini,Grok 4.3,957,1757,33,False,0,0,False,800,0,0,6,0,0,0,turn_0069.json
70,START_TURN,OpenAI GPT 5.4 mini,OpenAI GPT 5.4 mini,730,2470,5,False,0,1,False,1740,0,0,9,0,0,0,turn_0070.json
70,START_TURN,OpenAI GPT 5.4 mini,Claude Haiku 4.5,621,1441,32,False,0,0,False,820,0,0,5,0,0,0,turn_0070.json
70,START_TURN,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,401,1501,5,False,0,0,False,1100,0,0,4,0,0,0,turn_0070.json
70,START_TURN,OpenAI GPT 5.4 mini,Grok 4.3,957,1757,33,False,0,0,False,800,0,0,6,0,0,0,turn_0070.json
71,START_TURN,Claude Haiku 4.5,OpenAI GPT 5.4 mini,730,2470,15,False,0,0,False,1740,0,0,9,0,0,0,turn_0071.json
71,START_TURN,Claude Haiku 4.5,Claude Haiku 4.5,621,1441,32,False,0,0,False,820,0,0,5,0,0,0,turn_0071.json
71,START_TURN,Claude Haiku 4.5,Gemini 3.5 Flash,401,1501,5,False,0,0,False,1100,0,0,4,0,0,0,turn_0071.json
71,START_TURN,Claude Haiku 4.5,Grok 4.3,957,1757,33,False,0,0,False,800,0,0,6,0,0,0,turn_0071.json
72,START_TURN,Claude Haiku 4.5,OpenAI GPT 5.4 mini,730,2470,15,False,0,0,False,1740,0,0,9,0,0,0,turn_0072.json
72,START_TURN,Claude Haiku 4.5,Claude Haiku 4.5,593,1413,34,False,0,1,False,820,0,0,5,0,0,0,turn_0072.json
72,START_TURN,Claude Haiku 4.5,Gemini 3.5 Flash,429,1529,5,False,0,0,False,1100,0,0,4,0,0,0,turn_0072.json
72,START_TURN,Claude Haiku 4.5,Grok 4.3,957,1757,33,False,0,0,False,800,0,0,6,0,0,0,turn_0072.json
73,START_TURN,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,730,2470,15,False,0,0,False,1740,0,0,9,0,0,0,turn_0073.json
73,START_TURN,Gemini 3.5 Flash,Claude Haiku 4.5,593,1413,10,True,0,0,False,820,0,0,5,0,0,0,turn_0073.json
73,START_TURN,Gemini 3.5 Flash,Gemini 3.5 Flash,429,1529,5,False,0,0,False,1100,0,0,4,0,0,0,turn_0073.json
73,START_TURN,Gemini 3.5 Flash,Grok 4.3,957,1757,33,False,0,0,False,800,0,0,6,0,0,0,turn_0073.json
74,START_TURN,Grok 4.3,OpenAI GPT 5.4 mini,800,2540,15,False,0,0,False,1740,0,0,9,0,0,0,turn_0074.json
74,START_TURN,Grok 4.3,Claude Haiku 4.5,593,1413,10,True,0,0,False,820,0,0,5,0,0,0,turn_0074.json
74,START_TURN,Grok 4.3,Gemini 3.5 Flash,359,1459,12,False,0,0,False,1100,0,0,4,0,0,0,turn_0074.json
74,START_TURN,Grok 4.3,Grok 4.3,957,1757,33,False,0,0,False,800,0,0,6,0,0,0,turn_0074.json
75,START_TURN,OpenAI GPT 5.4 mini,OpenAI GPT 5.4 mini,800,2540,15,False,0,0,False,1740,0,0,9,0,0,0,turn_0075.json
75,START_TURN,OpenAI GPT 5.4 mini,Claude Haiku 4.5,593,1413,10,True,0,0,False,820,0,0,5,0,0,0,turn_0075.json
75,START_TURN,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,359,1459,12,False,0,0,False,1100,0,0,4,0,0,0,turn_0075.json
75,START_TURN,OpenAI GPT 5.4 mini,Grok 4.3,1157,1957,1,False,0,0,False,800,0,0,6,0,0,0,turn_0075.json
76,START_TURN,Claude Haiku 4.5,OpenAI GPT 5.4 mini,322,2132,21,False,0,0,False,1810,0,0,9,0,0,0,turn_0076.json
76,START_TURN,Claude Haiku 4.5,Claude Haiku 4.5,593,1413,10,True,0,0,False,820,0,0,5,0,0,0,turn_0076.json
76,START_TURN,Claude Haiku 4.5,Gemini 3.5 Flash,819,1849,12,False,0,0,False,1030,0,0,4,0,0,0,turn_0076.json
76,START_TURN,Claude Haiku 4.5,Grok 4.3,1175,1975,1,False,0,0,False,800,0,0,6,0,0,0,turn_0076.json
77,START_TURN,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,322,2132,21,False,0,0,False,1810,0,0,9,0,0,0,turn_0077.json
77,START_TURN,Gemini 3.5 Flash,Claude Haiku 4.5,593,1413,17,False,0,0,False,820,0,0,5,0,0,0,turn_0077.json
77,START_TURN,Gemini 3.5 Flash,Gemini 3.5 Flash,819,1849,12,False,0,0,False,1030,0,0,4,0,0,0,turn_0077.json
77,START_TURN,Gemini 3.5 Flash,Grok 4.3,1175,1975,1,False,0,0,False,800,0,0,6,0,0,0,turn_0077.json
78,START_TURN,Grok 4.3,OpenAI GPT 5.4 mini,322,2132,21,False,0,0,False,1810,0,0,9,0,0,0,turn_0078.json
78,START_TURN,Grok 4.3,Claude Haiku 4.5,593,1413,17,False,0,0,False,820,0,0,5,0,0,0,turn_0078.json
78,START_TURN,Grok 4.3,Gemini 3.5 Flash,801,1831,21,False,0,0,False,1030,0,0,4,0,0,0,turn_0078.json
78,START_TURN,Grok 4.3,Grok 4.3,1193,1993,1,False,0,0,False,800,0,0,6,0,0,0,turn_0078.json
79,START_TURN,OpenAI GPT 5.4 mini,OpenAI GPT 5.4 mini,322,2132,21,False,0,0,False,1810,0,0,9,0,0,0,turn_0079.json
79,START_TURN,OpenAI GPT 5.4 mini,Claude Haiku 4.5,593,1413,17,False,0,0,False,820,0,0,5,0,0,0,turn_0079.json
79,START_TURN,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,801,1831,21,False,0,0,False,1030,0,0,4,0,0,0,turn_0079.json
79,START_TURN,OpenAI GPT 5.4 mini,Grok 4.3,1193,1993,11,False,0,0,False,800,0,0,6,0,0,0,turn_0079.json
80,START_TURN,Claude Haiku 4.5,OpenAI GPT 5.4 mini,296,2106,32,False,0,0,False,1810,0,0,9,0,0,0,turn_0080.json
80,START_TURN,Claude Haiku 4.5,Claude Haiku 4.5,593,1413,17,False,0,0,False,820,0,0,5,0,0,0,turn_0080.json
80,START_TURN,Claude Haiku 4.5,Gemini 3.5 Flash,827,1857,21,False,0,0,False,1030,0,0,4,0,0,0,turn_0080.json
80,START_TURN,Claude Haiku 4.5,Grok 4.3,1193,1993,11,False,0,0,False,800,0,0,6,0,0,0,turn_0080.json
81,START_TURN,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,296,2106,32,False,0,0,False,1810,0,0,9,0,0,0,turn_0081.json
81,START_TURN,Gemini 3.5 Flash,Claude Haiku 4.5,578,1398,22,False,0,0,False,820,0,0,5,0,0,0,turn_0081.json
81,START_TURN,Gemini 3.5 Flash,Gemini 3.5 Flash,827,1857,21,False,0,0,False,1030,0,0,4,0,0,0,turn_0081.json
81,START_TURN,Gemini 3.5 Flash,Grok 4.3,1193,1993,11,False,0,0,False,800,0,0,6,0,0,0,turn_0081.json
82,START_TURN,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,318,2128,32,False,0,0,False,1810,0,0,9,0,0,0,turn_0082.json
82,START_TURN,Gemini 3.5 Flash,Claude Haiku 4.5,578,1398,22,False,0,0,False,820,0,0,5,0,0,0,turn_0082.json
82,START_TURN,Gemini 3.5 Flash,Gemini 3.5 Flash,805,1835,27,False,0,1,False,1030,0,0,4,0,0,0,turn_0082.json
82,START_TURN,Gemini 3.5 Flash,Grok 4.3,1193,1993,11,False,0,0,False,800,0,0,6,0,0,0,turn_0082.json
83,START_TURN,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,318,2128,32,False,0,0,False,1810,0,0,9,0,0,0,turn_0083.json
83,START_TURN,Gemini 3.5 Flash,Claude Haiku 4.5,578,1398,22,False,0,0,False,820,0,0,5,0,0,0,turn_0083.json
83,START_TURN,Gemini 3.5 Flash,Gemini 3.5 Flash,405,1835,39,False,0,2,False,1430,0,0,5,0,0,0,turn_0083.json
83,START_TURN,Gemini 3.5 Flash,Grok 4.3,1193,1993,11,False,0,0,False,800,0,0,6,0,0,0,turn_0083.json
84,START_TURN,Grok 4.3,OpenAI GPT 5.4 mini,318,2128,32,False,0,0,False,1810,0,0,9,0,0,0,turn_0084.json
84,START_TURN,Grok 4.3,Claude Haiku 4.5,578,1398,22,False,0,0,False,820,0,0,5,0,0,0,turn_0084.json
84,START_TURN,Grok 4.3,Gemini 3.5 Flash,405,1835,10,True,0,0,False,1430,0,0,5,0,0,0,turn_0084.json
84,START_TURN,Grok 4.3,Grok 4.3,1193,1993,11,False,0,0,False,800,0,0,6,0,0,0,turn_0084.json
85,START_TURN,OpenAI GPT 5.4 mini,OpenAI GPT 5.4 mini,318,2128,32,False,0,0,False,1810,0,0,9,0,0,0,turn_0085.json
85,START_TURN,OpenAI GPT 5.4 mini,Claude Haiku 4.5,578,1398,22,False,0,0,False,820,0,0,5,0,0,0,turn_0085.json
85,START_TURN,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,405,1835,10,True,0,0,False,1430,0,0,5,0,0,0,turn_0085.json
85,START_TURN,OpenAI GPT 5.4 mini,Grok 4.3,1193,1993,21,False,0,0,False,800,0,0,6,0,0,0,turn_0085.json
86,START_TURN,Claude Haiku 4.5,OpenAI GPT 5.4 mini,518,2328,3,False,0,0,False,1810,0,0,9,0,0,0,turn_0086.json
86,START_TURN,Claude Haiku 4.5,Claude Haiku 4.5,578,1398,22,False,0,0,False,820,0,0,5,0,0,0,turn_0086.json
86,START_TURN,Claude Haiku 4.5,Gemini 3.5 Flash,405,1835,10,True,0,0,False,1430,0,0,5,0,0,0,turn_0086.json
86,START_TURN,Claude Haiku 4.5,Grok 4.3,1193,1993,21,False,0,0,False,800,0,0,6,0,0,0,turn_0086.json
87,START_TURN,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,518,2328,3,False,0,0,False,1810,0,0,9,0,0,0,turn_0087.json
87,START_TURN,Gemini 3.5 Flash,Claude Haiku 4.5,578,1398,10,True,0,0,False,820,0,0,5,0,0,0,turn_0087.json
87,START_TURN,Gemini 3.5 Flash,Gemini 3.5 Flash,405,1835,10,True,0,0,False,1430,0,0,5,0,0,0,turn_0087.json
87,START_TURN,Gemini 3.5 Flash,Grok 4.3,1193,1993,21,False,0,0,False,800,0,0,6,0,0,0,turn_0087.json
88,START_TURN,Grok 4.3,OpenAI GPT 5.4 mini,518,2328,3,False,0,0,False,1810,0,0,9,0,0,0,turn_0088.json
88,START_TURN,Grok 4.3,Claude Haiku 4.5,590,1410,10,True,0,0,False,820,0,0,5,0,0,0,turn_0088.json
88,START_TURN,Grok 4.3,Gemini 3.5 Flash,393,1823,14,False,0,0,False,1430,0,0,5,0,0,0,turn_0088.json
88,START_TURN,Grok 4.3,Grok 4.3,1193,1993,21,False,0,0,False,800,0,0,6,0,0,0,turn_0088.json
89,START_TURN,Grok 4.3,OpenAI GPT 5.4 mini,518,2328,3,False,0,0,False,1810,0,0,9,0,0,0,turn_0089.json
89,START_TURN,Grok 4.3,Claude Haiku 4.5,590,1410,10,True,0,0,False,820,0,0,5,0,0,0,turn_0089.json
89,START_TURN,Grok 4.3,Gemini 3.5 Flash,393,1823,14,False,0,0,False,1430,0,0,5,0,0,0,turn_0089.json
89,START_TURN,Grok 4.3,Grok 4.3,1293,2093,33,False,0,1,False,800,0,0,6,0,0,0,turn_0089.json
90,START_TURN,OpenAI GPT 5.4 mini,OpenAI GPT 5.4 mini,518,2328,3,False,0,0,False,1810,0,0,9,0,0,0,turn_0090.json
90,START_TURN,OpenAI GPT 5.4 mini,Claude Haiku 4.5,590,1410,10,True,0,0,False,820,0,0,5,0,0,0,turn_0090.json
90,START_TURN,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,393,1823,14,False,0,0,False,1430,0,0,5,0,0,0,turn_0090.json
90,START_TURN,OpenAI GPT 5.4 mini,Grok 4.3,1193,1993,38,False,0,0,False,800,0,0,6,0,0,0,turn_0090.json
91,START_TURN,Claude Haiku 4.5,OpenAI GPT 5.4 mini,482,2292,12,False,0,0,False,1810,0,0,9,0,0,0,turn_0091.json
91,START_TURN,Claude Haiku 4.5,Claude Haiku 4.5,590,1410,10,True,0,0,False,820,0,0,5,0,0,0,turn_0091.json
91,START_TURN,Claude Haiku 4.5,Gemini 3.5 Flash,429,1859,14,False,0,0,False,1430,0,0,5,0,0,0,turn_0091.json
91,START_TURN,Claude Haiku 4.5,Grok 4.3,1193,1993,38,False,0,0,False,800,0,0,6,0,0,0,turn_0091.json
92,START_TURN,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,482,2292,12,False,0,0,False,1810,0,0,9,0,0,0,turn_0092.json
92,START_TURN,Gemini 3.5 Flash,Claude Haiku 4.5,522,1342,21,False,0,0,False,820,0,0,5,0,0,0,turn_0092.json
92,START_TURN,Gemini 3.5 Flash,Gemini 3.5 Flash,429,1859,14,False,0,0,False,1430,0,0,5,0,0,0,turn_0092.json
92,START_TURN,Gemini 3.5 Flash,Grok 4.3,1211,2011,38,False,0,0,False,800,0,0,6,0,0,0,turn_0092.json
93,START_TURN,Grok 4.3,OpenAI GPT 5.4 mini,482,2292,12,False,0,0,False,1810,0,0,9,0,0,0,turn_0093.json
93,START_TURN,Grok 4.3,Claude Haiku 4.5,522,1342,21,False,0,0,False,820,0,0,5,0,0,0,turn_0093.json
93,START_TURN,Grok 4.3,Gemini 3.5 Flash,411,1841,21,False,0,0,False,1430,0,0,5,0,0,0,turn_0093.json
93,START_TURN,Grok 4.3,Grok 4.3,1229,2029,38,False,0,0,False,800,0,0,6,0,0,0,turn_0093.json
94,START_TURN,OpenAI GPT 5.4 mini,OpenAI GPT 5.4 mini,482,2292,12,False,0,0,False,1810,0,0,9,0,0,0,turn_0094.json
94,START_TURN,OpenAI GPT 5.4 mini,Claude Haiku 4.5,522,1342,21,False,0,0,False,820,0,0,5,0,0,0,turn_0094.json
94,START_TURN,OpenAI GPT 5.4 mini,Gemini 3.5 Flash,411,1841,21,False,0,0,False,1430,0,0,5,0,0,0,turn_0094.json
94,START_TURN,OpenAI GPT 5.4 mini,Grok 4.3,1429,2229,6,False,0,0,False,800,0,0,6,0,0,0,turn_0094.json
95,START_TURN,Claude Haiku 4.5,OpenAI GPT 5.4 mini,482,2292,15,False,0,0,False,1810,0,0,9,0,0,0,turn_0095.json
95,START_TURN,Claude Haiku 4.5,Claude Haiku 4.5,522,1342,21,False,0,0,False,820,0,0,5,0,0,0,turn_0095.json
95,START_TURN,Claude Haiku 4.5,Gemini 3.5 Flash,411,1841,21,False,0,0,False,1430,0,0,5,0,0,0,turn_0095.json
95,START_TURN,Claude Haiku 4.5,Grok 4.3,1429,2229,6,False,0,0,False,800,0,0,6,0,0,0,turn_0095.json
96,START_TURN,Gemini 3.5 Flash,OpenAI GPT 5.4 mini,506,2316,15,False,0,0,False,1810,0,0,9,0,0,0,turn_0096.json
96,START_TURN,Gemini 3.5 Flash,Claude Haiku 4.5,498,1318,29,False,0,0,False,820,0,0,5,0,0,0,turn_0096.json
96,START_TURN,Gemini 3.5 Flash,Gemini 3.5 Flash,411,1841,21,False,0,0,False,1430,0,0,5,0,0,0,turn_0096.json
96,START_TURN,Gemini 3.5 Flash,Grok 4.3,1429,2229,6,False,0,0,False,800,0,0,6,0,0,0,turn_0096.json
97,START_TURN,Grok 4.3,OpenAI GPT 5.4 mini,506,2316,15,False,0,0,False,1810,0,0,9,0,0,0,turn_0097.json
97,START_TURN,Grok 4.3,Claude Haiku 4.5,498,1318,29,False,0,0,False,820,0,0,5,0,0,0,turn_0097.json
97,START_TURN,Grok 4.3,Gemini 3.5 Flash,411,1841,10,True,0,0,False,1430,0,0,5,0,0,0,turn_0097.json
97,START_TURN,Grok 4.3,Grok 4.3,1429,2229,6,False,0,0,False,800,0,0,6,0,0,0,turn_0097.json
98,START_TURN,OpenAI GPT 5.4 mini,OpenAI GPT 5.4 mini,506,2316,15,False,0,0,False,1810,0,0,9,0,0,0,turn_0098.json
