call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
84,mock-83265-81ed4937,mock-83265-81ed4937-dec-000081,0,31,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3207,124,33,3331,0,0.019755,4331,False,False,,,200,gen-1780873862-Ib1OGNgV5fqyXwZnDRe1
85,mock-83265-81ed4937,mock-83265-81ed4937-dec-000082,0,31,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6560,1247,206,7807,0,0.063975,21156,False,False,,,200,gen-1780873867-DHZjVtlbcIl3DVEzMgAQ
86,mock-83265-81ed4937,mock-83265-81ed4937-dec-000083,0,31,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3543,448,353,3991,0,0.012462,5205,False,False,,,200,gen-1780873888-0yMkOV9nsahBakyf47Gs
87,mock-83265-81ed4937,mock-83265-81ed4937-dec-000084,0,31,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3234,733,645,3967,512,0.0053374,6316,False,False,,,200,gen-1780873894-0P8fyfKGPDSWBTfT7WIG
88,mock-83265-81ed4937,mock-83265-81ed4937-dec-000085,0,31,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3160,284,186,3444,0,0.02432,7722,False,False,,,200,gen-1780873900-FyXHKllumQo51JUR7CoF
89,mock-83265-81ed4937,mock-83265-81ed4937-dec-000086,0,31,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6549,750,99,7299,0,0.051495,12435,False,False,,,200,gen-1780873908-WHqey81RuAklBhaAFIbD
90,mock-83265-81ed4937,mock-83265-81ed4937-dec-000087,0,31,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3500,406,306,3906,0,0.011872,4966,False,False,,,200,gen-1780873920-tyMK2UWErjX3ZJ1tFD0K
91,mock-83265-81ed4937,mock-83265-81ed4937-dec-000088,0,31,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6570,1764,216,8334,0,0.07695,32501,False,False,,,200,gen-1780873926-1fCINJQyhnrmNozaiqZC
92,mock-83265-81ed4937,mock-83265-81ed4937-dec-000089,0,31,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3543,441,334,3984,0,0.012378,7327,False,False,,,200,gen-1780873960-T4ouYKCOxzWuAZ2TffIt
93,mock-83265-81ed4937,mock-83265-81ed4937-dec-000090,0,31,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6649,3673,407,10322,0,0.12507,58748,False,False,,,200,gen-1780873966-9Vv5lDPs5rxYsO71hasm
94,mock-83265-81ed4937,mock-83265-81ed4937-dec-000091,0,31,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3266,560,475,3826,0,0.03313,15928,False,False,,,200,gen-1780874025-67qQZLxFfsqEqGUXrUpc
95,mock-83265-81ed4937,mock-83265-81ed4937-dec-000092,0,32,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3374,477,322,3851,0,0.03118,10955,False,False,,,200,gen-1780874041-bVjcjUC6iLZ8fyzgstkn
96,mock-83265-81ed4937,mock-83265-81ed4937-dec-000093,0,32,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3322,501,427,3823,0,0.03164,15859,False,False,,,200,gen-1780874052-gykBA56XOEmMkX3jyIMU
97,mock-83265-81ed4937,mock-83265-81ed4937-dec-000094,0,33,BUY_OR_AUCTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6609,454,94,7063,0,0.044395,7704,False,False,,,200,gen-1780874068-A3DOyHOpjrcMmiyX0THi
98,mock-83265-81ed4937,mock-83265-81ed4937-dec-000095,0,33,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7180,2823,254,10003,0,0.106475,45053,False,False,,,200,gen-1780874076-ptEw8rdpDcBYZKedi4B2
99,mock-83265-81ed4937,mock-83265-81ed4937-dec-000096,0,33,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3855,1099,918,4954,0,0.020898,10499,True,True,illogical_after_retry,,200,gen-1780874121-lnpu0uBVMAXzybSvvB8r
100,mock-83265-81ed4937,mock-83265-81ed4937-dec-000096,1,33,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3890,1006,815,4896,0,0.019852,9925,True,True,illogical_after_retry,,200,gen-1780874132-6DLKdwJKwiq8SGblF2va
101,mock-83265-81ed4937,mock-83265-81ed4937-dec-000097,0,33,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7314,2506,322,9820,0,0.09922,37672,False,False,,,200,gen-1780874142-xu9Pj77ytQqHBXONqoBJ
102,mock-83265-81ed4937,mock-83265-81ed4937-dec-000098,0,34,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4195,870,753,5065,0,0.01883,9294,False,False,,,200,gen-1780874180-94Vpo9UWIfVwyTDENhKz
103,mock-83265-81ed4937,mock-83265-81ed4937-dec-000099,0,35,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4194,1166,936,5360,0,0.02238,11881,False,False,,,200,gen-1780874189-5SfRkllJjGdLoaYvKaeF
104,mock-83265-81ed4937,mock-83265-81ed4937-dec-000100,0,35,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7390,2055,184,9445,0,0.088325,29462,True,False,,,200,gen-1780874201-dFcQobDU7DKEA2SM6RiE
105,mock-83265-81ed4937,mock-83265-81ed4937-dec-000100,1,35,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7943,1539,192,9482,0,0.07819,21183,True,False,,,200,gen-1780874231-pYRCPWT4RtWg9eIoA20S
106,mock-83265-81ed4937,mock-83265-81ed4937-dec-000101,0,35,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4039,1137,961,5176,0,0.021722,10676,False,False,,,200,gen-1780874252-QMJKTZUee7eEFCAn1sO4
107,mock-83265-81ed4937,mock-83265-81ed4937-dec-000102,0,35,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7743,1840,273,9583,0,0.084715,27329,False,False,,,200,gen-1780874263-IXTbmsD5MLxwIDRHvXQD
108,mock-83265-81ed4937,mock-83265-81ed4937-dec-000103,0,35,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4220,365,276,4585,0,0.01282,5010,False,False,,,200,gen-1780874291-xMfZy8Z7uUXeC5ttblkL
109,mock-83265-81ed4937,mock-83265-81ed4937-dec-000104,0,35,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4420,1276,1154,5696,0,0.024152,12115,False,False,,,200,gen-1780874296-ILJyGg3nef0FGKrdGmTw
110,mock-83265-81ed4937,mock-83265-81ed4937-dec-000105,0,36,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3484,542,438,4026,128,0.0055756,5215,False,False,,,200,gen-1780874308-OyK5ratdXJ3fLd9B2449
111,mock-83265-81ed4937,mock-83265-81ed4937-dec-000106,0,36,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3877,518,455,4395,128,0.00600685,5355,False,False,,,200,gen-1780874314-qmcnZZsm8nLGmAKGBVrb
112,mock-83265-81ed4937,mock-83265-81ed4937-dec-000107,0,37,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3311,126,37,3437,0,0.020335,5156,False,False,,,200,gen-1780874319-DJk7nhJzFCnTAgrVxq0L
113,mock-83265-81ed4937,mock-83265-81ed4937-dec-000108,0,37,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7251,1325,209,8576,0,0.06938,18854,False,False,,,200,gen-1780874324-JB3ITlnLwI1uWG2N7XX2
114,mock-83265-81ed4937,mock-83265-81ed4937-dec-000109,0,37,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3907,397,289,4304,0,0.012578,5550,False,False,,,200,gen-1780874343-djGLNYAfhZiJ3LzUyEU4
115,mock-83265-81ed4937,mock-83265-81ed4937-dec-000110,0,37,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3648,700,617,4348,128,0.0061756,5433,False,False,,,200,gen-1780874349-QJAWJqWG2dL58oCqVUC2
116,mock-83265-81ed4937,mock-83265-81ed4937-dec-000111,0,37,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3530,160,61,3690,0,0.02245,4889,False,False,,,200,gen-1780874355-nepTktLVKSmCES7WtyL1
117,mock-83265-81ed4937,mock-83265-81ed4937-dec-000112,0,37,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7473,1091,146,8564,0,0.06464,16774,False,False,,,200,gen-1780874360-NGZ4mXqtiD4GWtePLa1z
118,mock-83265-81ed4937,mock-83265-81ed4937-dec-000113,0,37,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4066,412,289,4478,0,0.013076,5026,False,False,,,200,gen-1780874377-bLXrkY0KAUwEAA5VTQdf
119,mock-83265-81ed4937,mock-83265-81ed4937-dec-000114,0,37,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3817,664,537,4481,512,0.00589365,5929,False,False,,,200,gen-1780874382-z4UNntdBJg7AfzQ4JXdj
120,mock-83265-81ed4937,mock-83265-81ed4937-dec-000115,0,37,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7496,1579,251,9075,0,0.076955,25519,False,False,,,200,gen-1780874388-Ls9ixGFSG5iENRP9xfau
121,mock-83265-81ed4937,mock-83265-81ed4937-dec-000116,0,37,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3881,764,652,4645,704,0.00602205,7173,False,False,,,200,gen-1780874414-vXG2a5DCz50WDzMVRFNu
122,mock-83265-81ed4937,mock-83265-81ed4937-dec-000117,0,37,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3712,201,116,3913,0,0.02459,9327,False,False,,,200,gen-1780874421-1ft3CQi9ccH9HKoYmdEl
123,mock-83265-81ed4937,mock-83265-81ed4937-dec-000118,0,38,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,8142,3581,247,11723,0,0.130235,47769,False,False,,,200,gen-1780874430-38cdNUN9pUWWETXTxGGO
124,mock-83265-81ed4937,mock-83265-81ed4937-dec-000119,0,38,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,8382,956,261,9338,0,0.06581,14544,False,False,,,200,gen-1780874478-MarxT36yy1ZeSdaE0zWt
125,mock-83265-81ed4937,mock-83265-81ed4937-dec-000120,0,39,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4461,1386,1229,5847,0,0.025554,13556,False,False,,,200,gen-1780874493-0HG8eBPAmiEBy7nIo6DZ
126,mock-83265-81ed4937,mock-83265-81ed4937-dec-000121,0,39,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4423,408,332,4831,0,0.013742,5055,False,False,,,200,gen-1780874507-emXmJ5sE5VqL7GYOFh51
127,mock-83265-81ed4937,mock-83265-81ed4937-dec-000122,0,40,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3524,687,607,4211,512,0.0055849,5215,False,False,,,200,gen-1780874512-L5lko2SBNxn6sCYTPak8
128,mock-83265-81ed4937,mock-83265-81ed4937-dec-000123,0,40,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3348,329,239,3677,0,0.02661,8815,False,False,,,200,gen-1780874518-J6mcVkCfLtwzEOR4LE6h
129,mock-83265-81ed4937,mock-83265-81ed4937-dec-000124,0,40,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7142,384,94,7526,0,0.04531,8158,False,False,,,200,gen-1780874527-TheDmBNXyJqaVikwrMOy
130,mock-83265-81ed4937,mock-83265-81ed4937-dec-000125,0,40,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3884,251,174,4135,0,0.01078,3556,False,False,,,200,gen-1780874535-xbK4R32GMCHHgaZ20LR8
131,mock-83265-81ed4937,mock-83265-81ed4937-dec-000126,0,40,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3670,481,407,4151,704,0.0050508,4563,False,False,,,200,gen-1780874539-VivqUg1OMWZnMblWLBiT
132,mock-83265-81ed4937,mock-83265-81ed4937-dec-000127,0,40,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3875,661,593,4536,128,0.00636185,6098,False,False,,,200,gen-1780874543-4Dm5e7mIMQ6lJDpb8Ow8
133,mock-83265-81ed4937,mock-83265-81ed4937-dec-000128,0,41,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3242,196,97,3438,0,0.02209,7441,False,False,,,200,gen-1780874550-xGxGAbJ9QdR7IAD7ohLf
134,mock-83265-81ed4937,mock-83265-81ed4937-dec-000129,0,41,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6940,1106,263,8046,0,0.06235,16668,False,False,,,200,gen-1780874557-V9wTWREUNRHBnZVCCOAf
135,mock-83265-81ed4937,mock-83265-81ed4937-dec-000130,0,41,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3735,447,335,4182,0,0.012834,4705,False,False,,,200,gen-1780874574-em0tUfMpr9bnBeOZ8or3
136,mock-83265-81ed4937,mock-83265-81ed4937-dec-000131,0,41,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3500,798,679,4298,128,0.0062356,6368,False,False,,,200,gen-1780874579-r1mXYwXYfVIAKuRA7xxj
137,mock-83265-81ed4937,mock-83265-81ed4937-dec-000132,0,41,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3305,460,364,3765,0,0.030325,13106,False,False,,,200,gen-1780874585-499w1EHRHkrfAqkRUqqG
138,mock-83265-81ed4937,mock-83265-81ed4937-dec-000133,0,41,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3549,806,711,4355,704,0.00571205,5874,False,False,,,200,gen-1780874599-6GizkHcqYISzc9RRcjsn
139,mock-83265-81ed4937,mock-83265-81ed4937-dec-000134,0,41,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3354,624,516,3978,0,0.03549,17391,True,False,,,200,gen-1780874605-jfOJorYH6RIQLFlAN30R
140,mock-83265-81ed4937,mock-83265-81ed4937-dec-000134,1,41,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3387,142,51,3529,2816,0.008523,3770,True,False,,,200,gen-1780874622-xiY23i4TAuRLWbgQZMdH
141,mock-83265-81ed4937,mock-83265-81ed4937-dec-000135,0,41,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3460,223,133,3683,0,0.02399,6443,False,False,,,200,gen-1780874626-xS50mAMkXO38jGKTdbaT
142,mock-83265-81ed4937,mock-83265-81ed4937-dec-000136,0,41,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3582,3133,2977,6715,0,0.1119,83401,False,False,,,200,gen-1780874633-cJQSGRSOchOmgA5Eb67t
143,mock-83265-81ed4937,mock-83265-81ed4937-dec-000137,0,41,TRADE_RESPONSE_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7310,288,54,7598,0,0.04375,4803,False,False,,,200,gen-1780874716-p6pC5qhSL2YmLjJMqB06
144,mock-83265-81ed4937,mock-83265-81ed4937-dec-000138,0,41,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3657,1141,1034,4798,0,0.052515,31393,False,False,,,200,gen-1780874721-aPDN7bHMyvJd8EPsI2WO
145,mock-83265-81ed4937,mock-83265-81ed4937-dec-000139,0,41,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3512,1183,1034,4695,0,0.05305,32961,False,False,,,200,gen-1780874753-VnSEZl1pA1gSJJosPx1J
146,mock-83265-81ed4937,mock-83265-81ed4937-dec-000140,0,41,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3803,667,546,4470,128,0.00628685,5538,False,False,,,200,gen-1780874786-WGl2rlHSrur7Wmc6MSbm
147,mock-83265-81ed4937,mock-83265-81ed4937-dec-000141,0,41,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3554,675,516,4229,0,0.03802,17861,False,False,,,200,gen-1780874792-7Nmf9Zwt6l4XGn1dgdTs
148,mock-83265-81ed4937,mock-83265-81ed4937-dec-000142,0,41,TRADE_RESPONSE_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4036,440,334,4476,0,0.013352,5126,False,False,,,200,gen-1780874810-NxkGEcJxP7WT1V37UozR
149,mock-83265-81ed4937,mock-83265-81ed4937-dec-000143,0,41,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3612,2219,2065,5831,0,0.08463,57716,False,False,,,200,gen-1780874815-1Ksy9NVrjui1CMEWKHsN
150,mock-83265-81ed4937,mock-83265-81ed4937-dec-000144,0,41,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3930,378,283,4308,512,0.0053199,3828,False,False,,,200,gen-1780874873-1bSG5X7omrf0vPO1GAP4
151,mock-83265-81ed4937,mock-83265-81ed4937-dec-000145,0,41,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3698,407,332,4105,0,0.0307,12846,False,False,,,200,gen-1780874877-TpoQ3oUtdNGqUaPY3inW
152,mock-83265-81ed4937,mock-83265-81ed4937-dec-000146,0,42,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,8205,2237,240,10442,0,0.09695,32026,False,False,,,200,gen-1780874890-ma6l3y7h89U7u8rCtbDm
153,mock-83265-81ed4937,mock-83265-81ed4937-dec-000147,0,42,POST_TURN_ACTION_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,7870,1202,219,9072,0,0.0694,17434,False,False,,,200,gen-1780874922-DTL0pmAxeCFZ0RCYuFgh
154,mock-83265-81ed4937,mock-83265-81ed4937-dec-000148,0,43,POST_TURN_ACTION_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,4422,455,374,4877,0,0.014304,5626,False,False,,,200,gen-1780874940-reP3TLd4HYq6fBPt43Qv
155,mock-83265-81ed4937,mock-83265-81ed4937-dec-000149,0,44,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4002,643,577,4645,128,0.0064756,4051,False,False,,,200,gen-1780874946-p4kPJ2QFWcE2aUTWchS9
156,mock-83265-81ed4937,mock-83265-81ed4937-dec-000150,0,45,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3612,543,467,4155,128,0.0057381,5221,False,False,,,200,gen-1780874951-RvPFb74dhM4AMgpkEzxx
157,mock-83265-81ed4937,mock-83265-81ed4937-dec-000151,0,45,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3432,537,459,3969,0,0.03327,16560,False,False,,,200,gen-1780874956-ZVO8UiFlHLt5U2Ohnfkh
158,mock-83265-81ed4937,mock-83265-81ed4937-dec-000152,0,45,AUCTION_BID_DECISION,Claude Opus 4.8,anthropic/claude-opus-4.8,claude-opus-4.8,tool_calls,actual_openrouter_usage,6982,260,51,7242,0,0.04141,5028,False,False,,,200,gen-1780874972-0EHtRM2xlC4TCHEagCtR
159,mock-83265-81ed4937,mock-83265-81ed4937-dec-000153,0,45,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3796,524,440,4320,0,0.01388,5991,False,False,,,200,gen-1780874978-4mY4ydM3YnNUyjTa8v1e
160,mock-83265-81ed4937,mock-83265-81ed4937-dec-000154,0,45,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3646,263,197,3909,704,0.0044758,3847,False,False,,,200,gen-1780874984-XCzgNM0SfYujfIqLKuAp
161,mock-83265-81ed4937,mock-83265-81ed4937-dec-000155,0,45,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3448,321,234,3769,0,0.02687,9978,False,False,,,200,gen-1780874988-GitL35tCCreEvgssxiCq
162,mock-83265-81ed4937,mock-83265-81ed4937-dec-000156,0,45,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3800,220,136,4020,0,0.01024,3244,False,False,,,200,gen-1780874998-f1ecYapwOFZBXHIivSnX
163,mock-83265-81ed4937,mock-83265-81ed4937-dec-000157,0,45,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3439,229,145,3668,0,0.024065,7713,False,False,,,200,gen-1780875001-uoX9GUeXmmpfXhmCEt7n
164,mock-83265-81ed4937,mock-83265-81ed4937-dec-000158,0,45,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3755,312,228,4067,0,0.011254,3875,False,False,,,200,gen-1780875009-I9LzWMz0Q2AcGj6pfH7P
165,mock-83265-81ed4937,mock-83265-81ed4937-dec-000159,0,45,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3440,609,516,4049,0,0.03547,16798,False,False,,,200,gen-1780875013-28y38pYLZ0wdDTcMT8LK
166,mock-83265-81ed4937,mock-83265-81ed4937-dec-000160,0,45,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3749,283,185,4032,0,0.010894,3894,False,False,,,200,gen-1780875030-ZjOeRrirVCaCV8aJfVao
167,mock-83265-81ed4937,mock-83265-81ed4937-dec-000161,0,45,AUCTION_BID_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3468,192,108,3660,0,0.0231,5071,False,False,,,200,gen-1780875034-ffh1dAVpLk7Qs66l6fi3
168,mock-83265-81ed4937,mock-83265-81ed4937-dec-000162,0,45,AUCTION_BID_DECISION,Gemini 3.1 Pro Preview,google/gemini-3.1-pro-preview,gemini-3.1-pro-preview,tool_calls,actual_openrouter_usage,3790,368,280,4158,0,0.011996,4661,False,False,,,200,gen-1780875040-HGHXc2RmGYSgLJrmdDCB
