decision_id,turn_index,player_id,decision_type,action,attempt_count,invalid_attempts,retry_used,fallback_used,latency_ms,applied,optimality_status
mock-2413970733-53b199c1-dec-000158,49,OpenAI GPT 5.5,AUCTION_BID_DECISION,bid_auction,1,0,False,False,10304,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000159,49,Claude Opus 4.8,AUCTION_BID_DECISION,drop_out,2,1,True,False,27869,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000160,49,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,drop_out,1,0,False,False,5704,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000161,49,Grok 4.3,AUCTION_BID_DECISION,drop_out,1,0,False,False,6324,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000162,49,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,8879,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000163,51,Claude Opus 4.8,JAIL_DECISION,roll_for_doubles,1,0,False,False,6402,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000164,52,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6413,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000165,53,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6353,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000166,54,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7641,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000167,55,OpenAI GPT 5.5,JAIL_DECISION,roll_for_doubles,1,0,False,False,16950,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000168,56,Claude Opus 4.8,JAIL_DECISION,roll_for_doubles,1,0,False,False,5622,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000169,56,Claude Opus 4.8,JAIL_DECISION,pay_jail_fine,1,0,False,False,6297,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000170,56,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7029,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000171,57,Claude Opus 4.8,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,10932,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000172,57,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,25179,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000173,58,Gemini 3.1 Pro Preview,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,4974,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000174,58,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6219,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000175,59,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6817,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000176,60,OpenAI GPT 5.5,JAIL_DECISION,roll_for_doubles,1,0,False,False,14196,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000177,61,Claude Opus 4.8,BUY_OR_AUCTION_DECISION,start_auction,1,0,False,False,5744,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000178,61,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,bid_auction,1,0,False,False,7237,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000179,61,Grok 4.3,AUCTION_BID_DECISION,drop_out,1,0,False,False,12267,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000180,61,OpenAI GPT 5.5,AUCTION_BID_DECISION,bid_auction,1,0,False,False,14596,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000181,61,Claude Opus 4.8,AUCTION_BID_DECISION,drop_out,1,0,False,False,9595,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000182,61,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,bid_auction,1,0,False,False,9201,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000183,61,OpenAI GPT 5.5,AUCTION_BID_DECISION,drop_out,2,1,True,False,29780,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000184,61,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,30900,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000185,63,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6898,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000186,64,OpenAI GPT 5.5,JAIL_DECISION,roll_for_doubles,1,0,False,False,27603,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000187,64,OpenAI GPT 5.5,JAIL_DECISION,pay_jail_fine,1,0,False,False,4063,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000188,64,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,46578,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000189,64,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,7013,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000190,64,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,48799,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000191,64,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,6786,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000192,64,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,16405,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000193,65,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,65999,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000194,65,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,5470,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000195,65,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,56086,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000196,65,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,10308,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000197,65,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,66866,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000198,65,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,5359,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000199,65,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,66813,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000200,65,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,14070,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000201,65,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,43918,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000202,65,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,14774,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000203,65,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,16762,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000204,65,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,16662,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000205,65,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,14964,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000206,66,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,22312,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000207,67,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,19100,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000208,68,Claude Opus 4.8,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,5159,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000209,68,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,23268,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000210,69,Gemini 3.1 Pro Preview,JAIL_DECISION,pay_jail_fine,1,0,False,False,16851,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000211,69,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5193,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000212,70,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,2,1,True,False,18063,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000213,71,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,68464,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000214,71,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,11960,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000215,71,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,85958,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000216,71,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,90770,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000217,71,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,138151,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000218,71,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,14414,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000219,71,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,58033,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000220,71,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,78351,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000221,71,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,6508,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000222,71,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,78208,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000223,71,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,8462,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000224,71,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,55622,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000225,71,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,7649,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000226,71,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,31757,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000227,72,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,12762,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000228,73,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5877,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000229,74,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,11079,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000230,75,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,102968,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000231,75,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,7546,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000232,75,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,92751,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000233,75,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,7554,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000234,75,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,unmortgage_property,1,0,False,False,20753,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000235,75,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,115583,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000236,75,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,9593,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000237,75,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,110587,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000238,75,Claude Opus 4.8,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,56766,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000239,75,OpenAI GPT 5.5,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,54598,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000240,75,Claude Opus 4.8,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,17214,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000241,75,OpenAI GPT 5.5,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,42675,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000242,75,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,30382,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000243,75,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,16422,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000244,75,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,21396,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000245,75,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,6977,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000246,75,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,29912,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000247,75,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,8093,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000248,75,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,44763,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000249,75,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,8935,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000250,75,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,45040,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000251,75,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,14590,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000252,75,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,35728,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000253,76,Claude Opus 4.8,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,24125,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000254,76,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5430,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000255,77,Claude Opus 4.8,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,30032,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000256,77,Claude Opus 4.8,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,16821,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000257,77,Claude Opus 4.8,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,12032,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000258,77,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,16115,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000259,78,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7282,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000260,79,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7221,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000261,80,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,16379,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000262,80,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,32005,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000263,80,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,7423,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000264,80,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,14724,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000265,81,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,63753,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000266,81,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,7127,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000267,81,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,29150,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000268,81,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,5588,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000269,81,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,18298,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000270,81,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,5488,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000271,81,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,48402,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000272,81,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,7125,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000273,81,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5349,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000274,82,Claude Opus 4.8,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,7212,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000275,82,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4777,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000276,83,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,unmortgage_property,1,0,False,False,7631,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000277,83,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6590,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000278,84,Grok 4.3,BUY_OR_AUCTION_DECISION,start_auction,1,0,False,False,5620,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000279,84,OpenAI GPT 5.5,AUCTION_BID_DECISION,bid_auction,1,0,False,False,6518,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000280,84,Claude Opus 4.8,AUCTION_BID_DECISION,drop_out,1,0,False,False,13214,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000281,84,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,bid_auction,1,0,False,False,5495,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000282,84,Grok 4.3,AUCTION_BID_DECISION,drop_out,1,0,False,False,6413,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000283,84,OpenAI GPT 5.5,AUCTION_BID_DECISION,bid_auction,1,0,False,False,11985,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000284,84,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,bid_auction,1,0,False,False,4567,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000285,84,OpenAI GPT 5.5,AUCTION_BID_DECISION,bid_auction,1,0,False,False,8567,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000286,84,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,bid_auction,1,0,False,False,6880,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000287,84,OpenAI GPT 5.5,AUCTION_BID_DECISION,drop_out,1,0,False,False,4032,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000288,84,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5220,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000289,85,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,16322,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000290,86,Claude Opus 4.8,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,16753,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000291,86,Claude Opus 4.8,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,14040,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000292,86,Claude Opus 4.8,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,10203,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000293,86,Claude Opus 4.8,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6112,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000294,87,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7018,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000295,88,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5385,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000296,89,OpenAI GPT 5.5,BUY_OR_AUCTION_DECISION,start_auction,1,0,False,False,5862,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000297,89,Claude Opus 4.8,AUCTION_BID_DECISION,drop_out,1,0,False,False,10920,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000298,89,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,bid_auction,1,0,False,False,7290,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000299,89,Grok 4.3,AUCTION_BID_DECISION,drop_out,1,0,False,False,6303,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000300,89,OpenAI GPT 5.5,AUCTION_BID_DECISION,bid_auction,1,0,False,False,13733,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000301,89,Gemini 3.1 Pro Preview,AUCTION_BID_DECISION,bid_auction,1,0,False,False,6412,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000302,89,OpenAI GPT 5.5,AUCTION_BID_DECISION,drop_out,2,1,True,False,16650,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000303,89,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,30046,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000304,89,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,5794,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000305,89,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,92453,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000306,89,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,11015,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000307,89,OpenAI GPT 5.5,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,40058,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000308,89,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,4452,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000309,89,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,129184,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000310,89,Claude Opus 4.8,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,7614,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000311,89,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,57613,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000312,89,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,10815,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000313,89,OpenAI GPT 5.5,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,12456,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000314,89,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION,counter_trade,2,1,True,False,15990,True,NOT_SCORED_NO_ORACLE
mock-2413970733-53b199c1-dec-000315,89,OpenAI GPT 5.5,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,33137,True,NOT_SCORED_NO_ORACLE
