call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
83,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000083,0,36,JAIL_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4067,1710,823,5777,0,0.012617,18548,False,False,,,200,gen-1780837068-obXwnDRbzQbswAk84Tec
84,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000084,0,36,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4458,1760,849,6218,0,0.013258,18471,False,False,,,200,gen-1780837086-yIqi5mp5yF4dDq2VWI00
85,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000085,0,37,BUY_OR_AUCTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,3624,745,585,4369,0,0.004047,4739,False,False,,,200,gen-1780837105-V0DKGWp4vUZOoRsZw8t7
86,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000086,0,37,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,3978,936,772,4914,0,0.004797,5897,False,False,,,200,gen-1780837110-9JIPfkVRAYooIevQqRDr
87,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000087,0,38,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3555,489,427,4044,960,0.00465825,9130,False,False,,,200,gen-1780837116-lqqAYC7mNoLZUnMzhpR1
88,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000088,0,39,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3078,671,516,3749,0,0.005328,7848,False,False,,,200,gen-1780837125-RGadn5yXPkkXAEWsBW6R
89,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000089,0,39,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3444,552,463,3996,512,0.0051474,8631,False,False,,,200,gen-1780837133-m8KiY4AdPhkjVkXRdoS1
90,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000090,0,39,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3170,1007,941,4177,0,0.006909,12498,False,False,,,200,gen-1780837142-U5mtWpTwbZTpidlLBAkZ
91,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000091,0,40,BUY_OR_AUCTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4036,1206,703,5242,0,0.010066,15476,False,False,,,200,gen-1780837155-7M1EVMwUV1WHj3sGA5MF
92,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000092,0,40,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,3743,545,386,4288,0,0.0035065,3730,False,False,,,200,gen-1780837171-fxz80x62Srz0q0RgKjMg
93,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000093,0,40,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3266,847,753,4113,512,0.0056624,12536,False,False,,,200,gen-1780837174-DdNzt6TWSl7FfqGPDbJN
94,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000094,0,40,AUCTION_BID_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3055,1065,991,4120,0,0.00708375,13986,False,False,,,200,gen-1780837187-2exsCpogdTZEhUhPTmd1
95,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000095,0,40,AUCTION_BID_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4167,1630,792,5797,0,0.012317,18069,False,False,,,200,gen-1780837201-yZMkiGbLmOilzmsMzgZj
96,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000096,0,40,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,3880,828,650,4708,0,0.004424,4961,False,False,,,200,gen-1780837219-xBA8sohW5GmU1XJzRTon
97,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000097,0,40,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3402,631,543,4033,512,0.0052924,9787,False,False,,,200,gen-1780837225-9xed2l8KkcOrdiiLuTbI
98,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000098,0,40,AUCTION_BID_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3231,388,321,3619,0,0.00416925,6203,False,False,,,200,gen-1780837235-zREjpXXUJBJh04aNWebc
99,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000099,0,40,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4058,734,592,4792,0,0.004231,4974,False,False,,,200,gen-1780837241-6dA9SuWPn9U9IpezcURy
100,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000100,0,40,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3508,618,529,4126,512,0.0053924,11096,False,False,,,200,gen-1780837246-yWNtoMJaSse6iIuzFTaE
101,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000101,0,40,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4148,968,808,5116,0,0.004978,6410,False,False,,,200,gen-1780837257-telWb0gaRIyNckzBmxw5
102,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000102,0,40,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3553,648,551,4201,704,0.00532205,10393,False,False,,,200,gen-1780837264-zFrnR8SpUlNKd2Jt0xiu
103,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000103,0,40,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4229,1493,1277,5722,0,0.0065935,8978,False,False,,,200,gen-1780837275-IPVviFZB3FGJMGq3CbM1
104,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000104,0,40,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3622,683,600,4305,512,0.0056974,9481,False,False,,,200,gen-1780837284-hQxFr43Q7LCrwAC2c6p5
105,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000105,0,40,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4393,918,705,5311,0,0.0049505,5670,False,False,,,200,gen-1780837293-Ts2y1dcHJzr55y1l6HkD
106,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000106,0,40,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4622,2310,975,6932,0,0.016172,21940,False,False,,,200,gen-1780837299-MjeKOjqg0HxNgk6N38uA
107,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000107,0,41,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4447,2292,2097,6739,0,0.0090995,15600,False,False,,,200,gen-1780837323-jIPMyEZz1r5zPAs3aBnw
108,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000108,0,42,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3716,584,516,4300,128,0.0059706,7990,False,False,,,200,gen-1780837337-2U8oODv1YYWoztyZjwEC
109,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000109,0,43,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3273,396,322,3669,0,0.00423675,4728,False,False,,,200,gen-1780837345-UIcyzlKlHNamChqyvm4E
110,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000110,0,44,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4536,6508,2584,11044,0,0.037076,63681,False,False,,,200,gen-1780837350-mWTUOuhBA1BD9JclJ0jO
111,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000111,0,44,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3593,680,571,4273,896,0.00525045,8746,False,False,,,200,gen-1780837414-KY5AysZrLEtirxDnmkSo
112,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000112,0,44,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4570,3239,1255,7809,0,0.020765,31715,False,False,,,200,gen-1780837423-ZBmSD9O8QVjSadKYzYn2
113,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000113,0,45,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4446,1440,1279,5886,0,0.006543,9206,False,False,,,200,gen-1780837455-50GSKSx9nvam3D9HsgMY
114,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000114,0,46,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4437,1117,960,5554,0,0.0055695,7563,False,False,,,200,gen-1780837464-yMfMDjKrQ0h9g7ISLmj0
115,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000115,0,47,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3233,409,331,3642,128,0.00492935,5441,False,False,,,200,gen-1780837472-YK0QPThtZnZ3ISfhkron
116,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000116,0,47,AUCTION_BID_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3073,1072,994,4145,0,0.00712875,13978,False,False,,,200,gen-1780837478-eyD5NNAXGxNMWMxzAq0l
117,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000117,0,47,AUCTION_BID_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4198,1269,731,5467,0,0.010543,13870,False,False,,,200,gen-1780837492-8DEdKCQWqqlhsru1R5Sg
118,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000118,0,47,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4160,870,660,5030,0,0.00469,5492,False,False,,,200,gen-1780837506-zP8QRJRAegZCiLOtmGsQ
119,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000119,0,47,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3351,456,366,3807,512,0.00479115,7124,False,False,,,200,gen-1780837512-EKeXtg4CzaiuLvQNnmXH
120,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000120,0,47,AUCTION_BID_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3146,274,211,3420,0,0.0035925,4550,False,False,,,200,gen-1780837519-t8Nl40xDpRGpIUZerHiT
121,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000121,0,47,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4256,1396,1204,5652,0,0.006316,8573,False,False,,,200,gen-1780837523-oM7TPxqV0corDw0pq763
122,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000122,0,47,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3472,600,529,4072,512,0.0053024,7704,False,False,,,200,gen-1780837532-t4p4O3DnKba7wy473x6g
123,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000123,0,47,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4374,791,631,5165,0,0.00456,5331,False,False,,,200,gen-1780837540-UC2WlKYJroICnsL35V5N
124,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000124,0,47,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3504,310,235,3814,704,0.0044158,3787,False,False,,,200,gen-1780837546-iYn5bWKAfAAVASzFy0Ji
125,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000125,0,47,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3675,694,615,4369,512,0.00579115,9275,False,False,,,200,gen-1780837550-bVuBxyd2UN8etiIy4J7J
126,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000126,0,48,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3116,766,700,3882,0,0.005784,10040,False,False,,,200,gen-1780837559-JLUtlDbqRq4paIaPbF6j
127,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000127,0,48,AUCTION_BID_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4220,1186,547,5406,0,0.01015,13881,False,False,,,200,gen-1780837569-lS10bB1zeGrSfQdUo1rQ
128,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000128,0,48,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4179,836,689,5015,0,0.0045975,5224,False,False,,,200,gen-1780837583-AKprojY3X3UUH0EqDDLK
129,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000129,0,48,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,stop,actual_openrouter_usage,3339,876,811,4215,704,0.00562455,10070,True,False,,,200,gen-1780837589-pzSfiZ2r5AefYKgoDL4w
130,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000129,1,48,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3367,632,549,3999,704,0.00504955,8274,True,False,,,200,gen-1780837599-CwCazCVXiedqa4pFUMqH
131,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000130,0,48,AUCTION_BID_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3157,784,721,3941,0,0.00589575,9903,False,False,,,200,gen-1780837607-iWwljQUgk8WAKIkyzVqr
132,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000131,0,48,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4263,536,408,4799,0,0.0037395,3570,False,False,,,200,gen-1780837618-Vi3YZP0Xy9lLpBBDfV3s
133,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000132,0,48,AUCTION_BID_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3198,468,406,3666,0,0.0045045,6503,False,False,,,200,gen-1780837621-M8tjd22z7gCfDZBPIj2C
134,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000133,0,48,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3249,3256,3097,6505,0,0.01708875,27290,False,False,,,200,gen-1780837628-UCsd96msiCcEVid9zCrm
135,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000134,0,48,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3533,517,415,4050,128,0.00557435,7222,False,False,,,200,gen-1780837655-1w0pZRHQNGGwCV7JKIqY
136,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000135,0,48,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3309,3117,2972,6426,0,0.01650825,27088,False,False,,,200,gen-1780837663-pZ1Y0jkKcQHSc25OQqH4
137,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000136,0,48,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3602,412,324,4014,512,0.0049949,6684,False,False,,,200,gen-1780837690-njR0gc9jSiWIsbOXLiyc
138,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000137,0,48,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3382,2857,2708,6239,0,0.015393,25432,False,False,,,200,gen-1780837697-ZFlHQMBKPAn2W9DE6yHr
139,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000138,0,48,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3645,610,509,4255,128,0.00594685,8759,False,False,,,200,gen-1780837723-dctgKMN7ihwBDuedF4K2
140,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000139,0,48,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3436,1439,1281,4875,0,0.0090525,13376,False,False,,,200,gen-1780837732-CQ9c9No6s3Ruxc9mI2jJ
141,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000140,0,48,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,stop,actual_openrouter_usage,3734,464,369,4198,1728,0.0040131,6095,True,False,,,200,gen-1780837745-fBc25Sgx2O3OuBV4ZlPV
142,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000140,1,48,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3762,578,472,4340,1728,0.0043331,7456,True,False,,,200,gen-1780837751-WEwPbVg58SFoq7uPKSVg
143,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000141,0,48,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3519,424,359,3943,0,0.00454725,6906,False,False,,,200,gen-1780837759-2FKLi3um5EIXhzi0EPbu
144,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000142,0,49,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4820,1766,789,6586,0,0.01365,19456,False,False,,,200,gen-1780837766-rKevgSR45JZ1HVRDN5az
145,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000143,0,50,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4689,2288,2049,6977,0,0.0092085,12755,False,False,,,200,gen-1780837786-vN005snTYkMypWRdlma3
146,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000144,0,50,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4706,1011,621,5717,0,0.009761,10815,False,False,,,200,gen-1780837801-Sw7gF88FPcYYKNrTLqKf
147,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000145,0,50,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4682,1708,1576,6390,0,0.007465,10192,False,False,,,200,gen-1780837812-3vZCuQZf3bN6RMQeFVve
148,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000146,0,51,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3517,452,383,3969,128,0.00539185,4520,False,False,,,200,gen-1780837823-A9QZ4NtmvlsDAG8TZJA5
149,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000147,0,51,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3896,539,464,4435,128,0.0060831,7424,False,False,,,200,gen-1780837827-M5hRe3QI5jeLmi6sltr3
150,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000148,0,52,BUY_OR_AUCTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3345,581,516,3926,0,0.00512325,8205,False,False,,,200,gen-1780837835-TXnw6RX4ZOXy39zgxSTd
151,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000149,0,52,AUCTION_BID_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4443,2286,1267,6729,0,0.015873,24470,False,False,,,200,gen-1780837843-svRSlLm7cLzHhdxCBAP7
152,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000150,0,52,AUCTION_BID_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4321,601,454,4922,0,0.0039635,3950,False,False,,,200,gen-1780837868-HHsFCOQUxMlUEA7a5dBp
153,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000151,0,52,AUCTION_BID_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3610,951,888,4561,704,0.0061508,13462,False,False,,,200,gen-1780837872-Hywd9MpX0nPo1v1jeVVc
154,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000152,0,52,AUCTION_BID_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3388,728,667,4116,0,0.005817,6888,False,False,,,200,gen-1780837886-PZ4B9A5gb8wx8NFgAA8J
155,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000153,0,52,POST_TURN_ACTION_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3388,1593,1522,4981,0,0.0097095,18563,False,False,,,200,gen-1780837893-aKvbWbpYXyXdH7m6LcrB
156,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000154,0,53,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4435,1733,883,6168,0,0.0131,18190,False,False,,,200,gen-1780837911-IveWMOPtBMVJLnmUcnzS
157,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000155,0,54,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4266,1082,843,5348,0,0.005379,6830,False,False,,,200,gen-1780837930-6IrNJ0dCLHI5kfvfeRxQ
158,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000156,0,54,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4423,936,512,5359,0,0.009103,14291,False,False,,,200,gen-1780837937-TcZR91Kt82CMtlywXKTH
159,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000157,0,54,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4379,3276,3047,7655,0,0.0120175,19097,False,False,,,200,gen-1780837951-R1Ebu14yBxy9DvnCXzk5
160,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000158,0,54,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3660,1178,999,4838,512,0.0069824,11514,False,False,,,200,gen-1780837971-qVB3dtWVzAVVVVxgg9gL
161,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000159,0,54,TRADE_RESPONSE_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4357,946,733,5303,0,0.0050165,6307,True,False,,,200,gen-1780837982-tFp88Jn75GFzebsQW7kp
162,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000159,1,54,TRADE_RESPONSE_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4392,2279,2029,6671,4051,0.00721005,13405,True,False,,,200,gen-1780837989-OhnGMRHcae6lm2GDWAmf
163,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000160,0,54,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3825,472,380,4297,512,0.00542365,7588,False,False,,,200,gen-1780838003-VJYlRe7jGDUuBmKmAYX3
164,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000161,0,54,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4417,820,675,5237,0,0.0046685,5582,False,False,,,200,gen-1780838010-CdWcZgkzBTkCxv30Lshq
165,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000162,0,55,BUY_OR_AUCTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,3436,382,298,3818,128,0.0051156,4627,False,False,,,200,gen-1780838016-EwgMSEoCXPc2KRPnrLw8
166,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000163,0,55,AUCTION_BID_DECISION,OpenAI GPT 5.4 Mini,openai/gpt-5.4-mini,gpt-5.4-mini,tool_calls,actual_openrouter_usage,3299,1951,1878,5250,0,0.01125375,15706,False,False,,,200,gen-1780838021-KU8of5tnByTLtZbOUjIb
