event_id,seq,turn_index,player_id,reason,delta,cash_before,cash_after,running_peak,drawdown_from_peak
mock-83265-81ed4937-evt-003140,3140,128,Claude Opus 4.8,PASS_GO,200,1191,1391,1500,109
mock-83265-81ed4937-evt-003161,3161,130,OpenAI GPT 5.5,UNMORTGAGE,-111,547,436,2252,1816
mock-83265-81ed4937-evt-003167,3167,130,OpenAI GPT 5.5,BUILD,-300,436,136,2252,2116
mock-83265-81ed4937-evt-003179,3179,131,Claude Opus 4.8,RENT,-100,1391,1291,1500,209
mock-83265-81ed4937-evt-003180,3180,131,OpenAI GPT 5.5,RENT,100,136,236,2252,2016
mock-83265-81ed4937-evt-003194,3194,132,OpenAI GPT 5.5,BUILD,-200,236,36,2252,2216
mock-83265-81ed4937-evt-003200,3200,132,OpenAI GPT 5.5,MORTGAGE,100,36,136,2252,2116
mock-83265-81ed4937-evt-003236,3236,136,OpenAI GPT 5.5,PASS_GO,200,136,336,2252,1916
mock-83265-81ed4937-evt-003241,3241,136,OpenAI GPT 5.5,BUILD,-200,336,136,2252,2116
mock-83265-81ed4937-evt-003251,3251,137,Claude Opus 4.8,RENT,-900,1291,391,1500,1109
mock-83265-81ed4937-evt-003252,3252,137,OpenAI GPT 5.5,RENT,900,136,1036,2252,1216
mock-83265-81ed4937-evt-003258,3258,137,Claude Opus 4.8,BUILD,-150,391,241,1500,1259
mock-83265-81ed4937-evt-003270,3270,138,OpenAI GPT 5.5,RENT,-550,1036,486,2252,1766
mock-83265-81ed4937-evt-003271,3271,138,Claude Opus 4.8,RENT,550,241,791,1500,709
mock-83265-81ed4937-evt-003277,3277,138,OpenAI GPT 5.5,BUILD,-200,486,286,2252,1966
mock-83265-81ed4937-evt-003283,3283,138,OpenAI GPT 5.5,BUILD,-200,286,86,2252,2166
mock-83265-81ed4937-evt-003293,3293,139,Claude Opus 4.8,TAX_LUXURY,-100,791,691,1500,809
mock-83265-81ed4937-evt-003310,3310,141,Claude Opus 4.8,PASS_GO,200,691,891,1500,609
mock-83265-81ed4937-evt-003311,3311,141,Claude Opus 4.8,TAX_INCOME,-200,891,691,1500,809
mock-83265-81ed4937-evt-003376,3376,145,OpenAI GPT 5.5,PASS_GO,200,86,286,2252,1966
mock-83265-81ed4937-evt-003435,3435,152,OpenAI GPT 5.5,JAIL_FINE,-50,286,236,2252,2016
mock-83265-81ed4937-evt-003442,3442,152,OpenAI GPT 5.5,BUILD,-200,236,36,2252,2216
mock-83265-81ed4937-evt-003460,3460,154,Claude Opus 4.8,PASS_GO,200,691,891,1500,609
mock-83265-81ed4937-evt-003462,3462,154,OpenAI GPT 5.5,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,-10,36,26,2252,2226
mock-83265-81ed4937-evt-003463,3463,154,Claude Opus 4.8,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,10,891,901,1500,599
mock-83265-81ed4937-evt-003533,3533,160,OpenAI GPT 5.5,CONSULTANCY_FEE_COLLECT_25,25,26,51,2252,2201
mock-83265-81ed4937-evt-003559,3559,162,OpenAI GPT 5.5,PASS_GO,200,51,251,2252,2001
mock-83265-81ed4937-evt-003572,3572,163,OpenAI GPT 5.5,SELL_BUILDING,300,251,551,2252,1701
mock-83265-81ed4937-evt-003579,3579,163,OpenAI GPT 5.5,RENT,-550,551,1,2252,2251
mock-83265-81ed4937-evt-003580,3580,163,Claude Opus 4.8,RENT,550,901,1451,1500,49
mock-83265-81ed4937-evt-003667,3667,169,OpenAI GPT 5.5,SELL_BUILDING,200,1,201,2252,2051
mock-83265-81ed4937-evt-003674,3674,169,OpenAI GPT 5.5,MORTGAGE,30,201,231,2252,2021
mock-83265-81ed4937-evt-003680,3680,169,OpenAI GPT 5.5,MORTGAGE,30,231,261,2252,1991
mock-83265-81ed4937-evt-003686,3686,169,OpenAI GPT 5.5,BUILD,-200,261,61,2252,2191
mock-83265-81ed4937-evt-003711,3711,172,OpenAI GPT 5.5,PASS_GO,200,61,261,2252,1991
mock-83265-81ed4937-evt-003716,3716,172,OpenAI GPT 5.5,SELL_BUILDING,300,261,561,2252,1691
mock-83265-81ed4937-evt-003720,3720,172,OpenAI GPT 5.5,RENT,-550,561,11,2252,2241
mock-83265-81ed4937-evt-003721,3721,172,Claude Opus 4.8,RENT,550,1451,2001,2001,0
mock-83265-81ed4937-evt-003727,3727,172,OpenAI GPT 5.5,SELL_BUILDING,300,11,311,2252,1941
mock-83265-81ed4937-evt-003735,3735,172,OpenAI GPT 5.5,MORTGAGE,80,311,391,2252,1861
mock-83265-81ed4937-evt-003741,3741,172,OpenAI GPT 5.5,MORTGAGE,70,391,461,2252,1791
mock-83265-81ed4937-evt-003747,3747,172,OpenAI GPT 5.5,MORTGAGE,70,461,531,2252,1721
mock-83265-81ed4937-evt-003773,3773,174,OpenAI GPT 5.5,BUILD,-400,531,131,2252,2121
mock-83265-81ed4937-evt-003800,3800,177,Claude Opus 4.8,RENT,-1275,2001,726,2001,1275
mock-83265-81ed4937-evt-003801,3801,177,OpenAI GPT 5.5,RENT,1275,131,1406,2252,846
mock-83265-81ed4937-evt-003815,3815,178,OpenAI GPT 5.5,UNMORTGAGE,-221,1406,1185,2252,1067
mock-83265-81ed4937-evt-003821,3821,178,OpenAI GPT 5.5,UNMORTGAGE,-193,1185,992,2252,1260
mock-83265-81ed4937-evt-003827,3827,178,OpenAI GPT 5.5,BUILD,-800,992,192,2252,2060
mock-83265-81ed4937-evt-003838,3838,179,Claude Opus 4.8,RENT,-500,726,226,2001,1775
mock-83265-81ed4937-evt-003839,3839,179,OpenAI GPT 5.5,RENT,500,192,692,2252,1560
mock-83265-81ed4937-evt-003851,3851,180,OpenAI GPT 5.5,PASS_GO,200,692,892,2252,1360
mock-83265-81ed4937-evt-003856,3856,180,OpenAI GPT 5.5,BUILD,-200,892,692,2252,1560
mock-83265-81ed4937-evt-003862,3862,180,OpenAI GPT 5.5,BUILD,-200,692,492,2252,1760
mock-83265-81ed4937-evt-003872,3872,181,Claude Opus 4.8,PASS_GO,200,226,426,2001,1575
mock-83265-81ed4937-evt-003873,3873,181,Claude Opus 4.8,TAX_INCOME,-200,426,226,2001,1775
mock-83265-81ed4937-evt-003883,3883,182,OpenAI GPT 5.5,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,-50,492,442,2252,1810
mock-83265-81ed4937-evt-003884,3884,182,Claude Opus 4.8,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,50,226,276,2001,1725
mock-83265-81ed4937-evt-003893,3893,183,OpenAI GPT 5.5,PASS_GO,200,442,642,2252,1610
mock-83265-81ed4937-evt-003930,3930,187,OpenAI GPT 5.5,BUILD,-200,642,442,2252,1810
mock-83265-81ed4937-evt-003960,3960,190,Claude Opus 4.8,BANKRUPTCY_CASH,-276,276,0,2001,2001
mock-83265-81ed4937-evt-003961,3961,190,OpenAI GPT 5.5,BANKRUPTCY_CASH,276,442,718,2252,1534
mock-83265-81ed4937-evt-003962,3962,190,Claude Opus 4.8,BANKRUPTCY,0,0,0,2001,2001
