event_id,seq,turn_index,player_id,reason,delta,cash_before,cash_after,running_peak,drawdown_from_peak
mock-2413970733-53b199c1-evt-003003,3003,137,Gemini 3.1 Pro Preview,MORTGAGE_INTEREST,-18,345,327,1500,1173
mock-2413970733-53b199c1-evt-003124,3124,137,OpenAI GPT 5.5,TRADE_CASH,-80,491,411,1500,1089
mock-2413970733-53b199c1-evt-003125,3125,137,Claude Opus 4.8,TRADE_CASH,80,177,257,1500,1243
mock-2413970733-53b199c1-evt-003214,3214,138,Claude Opus 4.8,RENT,-16,257,241,1500,1259
mock-2413970733-53b199c1-evt-003215,3215,138,Gemini 3.1 Pro Preview,RENT,16,327,343,1500,1157
mock-2413970733-53b199c1-evt-003221,3221,138,Claude Opus 4.8,BUILD,-150,241,91,1500,1409
mock-2413970733-53b199c1-evt-003247,3247,141,Grok 4.3,RENT,-80,425,345,1907,1562
mock-2413970733-53b199c1-evt-003248,3248,141,Gemini 3.1 Pro Preview,RENT,80,343,423,1500,1077
mock-2413970733-53b199c1-evt-003258,3258,142,OpenAI GPT 5.5,PASS_GO,200,411,611,1500,889
mock-2413970733-53b199c1-evt-003259,3259,142,OpenAI GPT 5.5,RENT,-100,611,511,1500,989
mock-2413970733-53b199c1-evt-003260,3260,142,Grok 4.3,RENT,100,345,445,1907,1462
mock-2413970733-53b199c1-evt-003330,3330,143,Claude Opus 4.8,RENT,-22,91,69,1500,1431
mock-2413970733-53b199c1-evt-003331,3331,143,Gemini 3.1 Pro Preview,RENT,22,423,445,1500,1055
mock-2413970733-53b199c1-evt-003341,3341,144,Gemini 3.1 Pro Preview,PASS_GO,200,445,645,1500,855
mock-2413970733-53b199c1-evt-003343,3343,144,Gemini 3.1 Pro Preview,HOLIDAY_FUND_RECEIVE_100,100,645,745,1500,755
mock-2413970733-53b199c1-evt-003348,3348,144,Gemini 3.1 Pro Preview,UNMORTGAGE,-100,745,645,1500,855
mock-2413970733-53b199c1-evt-003354,3354,144,Gemini 3.1 Pro Preview,UNMORTGAGE,-100,645,545,1500,955
mock-2413970733-53b199c1-evt-003360,3360,144,Gemini 3.1 Pro Preview,BUILD,-300,545,245,1500,1255
mock-2413970733-53b199c1-evt-003381,3381,146,OpenAI GPT 5.5,DOCTOR_FEE_PAY_50,-50,511,461,1500,1039
mock-2413970733-53b199c1-evt-003435,3435,147,OpenAI GPT 5.5,TRADE_CASH,-150,461,311,1500,1189
mock-2413970733-53b199c1-evt-003436,3436,147,Claude Opus 4.8,TRADE_CASH,150,69,219,1500,1281
mock-2413970733-53b199c1-evt-003438,3438,147,OpenAI GPT 5.5,MORTGAGE_INTEREST,-20,311,291,1500,1209
mock-2413970733-53b199c1-evt-003477,3477,148,Claude Opus 4.8,RENT,-56,219,163,1500,1337
mock-2413970733-53b199c1-evt-003478,3478,148,Gemini 3.1 Pro Preview,RENT,56,245,301,1500,1199
mock-2413970733-53b199c1-evt-003496,3496,150,Grok 4.3,PASS_GO,200,445,645,1907,1262
mock-2413970733-53b199c1-evt-003497,3497,150,Grok 4.3,RENT,-550,645,95,1907,1812
mock-2413970733-53b199c1-evt-003498,3498,150,Gemini 3.1 Pro Preview,RENT,550,301,851,1500,649
mock-2413970733-53b199c1-evt-003508,3508,151,OpenAI GPT 5.5,RENT,-52,291,239,1500,1261
mock-2413970733-53b199c1-evt-003509,3509,151,Gemini 3.1 Pro Preview,RENT,52,851,903,1500,597
mock-2413970733-53b199c1-evt-003581,3581,151,Gemini 3.1 Pro Preview,TRADE_CASH,-400,903,503,1500,997
mock-2413970733-53b199c1-evt-003582,3582,151,OpenAI GPT 5.5,TRADE_CASH,400,239,639,1500,861
mock-2413970733-53b199c1-evt-003584,3584,151,Gemini 3.1 Pro Preview,MORTGAGE_INTEREST,-20,503,483,1500,1017
mock-2413970733-53b199c1-evt-003625,3625,151,OpenAI GPT 5.5,TRADE_CASH,-300,639,339,1500,1161
mock-2413970733-53b199c1-evt-003626,3626,151,Claude Opus 4.8,TRADE_CASH,300,163,463,1500,1037
mock-2413970733-53b199c1-evt-003629,3629,151,OpenAI GPT 5.5,MORTGAGE_INTEREST,-23,339,316,1500,1184
mock-2413970733-53b199c1-evt-003670,3670,151,Gemini 3.1 Pro Preview,TRADE_CASH,-250,483,233,1500,1267
mock-2413970733-53b199c1-evt-003671,3671,151,OpenAI GPT 5.5,TRADE_CASH,250,316,566,1500,934
mock-2413970733-53b199c1-evt-003673,3673,151,Gemini 3.1 Pro Preview,MORTGAGE_INTEREST,-13,233,220,1500,1280
mock-2413970733-53b199c1-evt-003682,3682,152,Claude Opus 4.8,PASS_GO,200,463,663,1500,837
mock-2413970733-53b199c1-evt-003687,3687,152,Claude Opus 4.8,BUILD,-300,663,363,1500,1137
mock-2413970733-53b199c1-evt-003714,3714,155,OpenAI GPT 5.5,PASS_GO,200,566,766,1500,734
mock-2413970733-53b199c1-evt-003730,3730,155,OpenAI GPT 5.5,TRADE_CASH,-50,766,716,1500,784
mock-2413970733-53b199c1-evt-003731,3731,155,Gemini 3.1 Pro Preview,TRADE_CASH,50,220,270,1500,1230
mock-2413970733-53b199c1-evt-003824,3824,156,Claude Opus 4.8,BANKRUPTCY_CASH,-363,363,0,1500,1500
mock-2413970733-53b199c1-evt-003825,3825,156,Gemini 3.1 Pro Preview,BANKRUPTCY_CASH,363,270,633,1500,867
mock-2413970733-53b199c1-evt-003826,3826,156,Claude Opus 4.8,BANKRUPTCY,0,0,0,1500,1500
mock-2413970733-53b199c1-evt-003840,3840,158,Grok 4.3,RENT,-80,95,15,1907,1892
mock-2413970733-53b199c1-evt-003841,3841,158,Gemini 3.1 Pro Preview,RENT,80,633,713,1500,787
mock-2413970733-53b199c1-evt-003851,3851,159,OpenAI GPT 5.5,RENT,-450,716,266,1500,1234
mock-2413970733-53b199c1-evt-003852,3852,159,Grok 4.3,RENT,450,15,465,1907,1442
mock-2413970733-53b199c1-evt-003864,3864,159,Gemini 3.1 Pro Preview,TRADE_CASH,-50,713,663,1500,837
mock-2413970733-53b199c1-evt-003865,3865,159,OpenAI GPT 5.5,TRADE_CASH,50,266,316,1500,1184
mock-2413970733-53b199c1-evt-003867,3867,159,Gemini 3.1 Pro Preview,MORTGAGE_INTEREST,-10,663,653,1500,847
mock-2413970733-53b199c1-evt-003924,3924,160,Gemini 3.1 Pro Preview,BUILD,-450,653,203,1500,1297
mock-2413970733-53b199c1-evt-003946,3946,162,OpenAI GPT 5.5,RENT,-200,316,116,1500,1384
mock-2413970733-53b199c1-evt-003947,3947,162,Grok 4.3,RENT,200,465,665,1907,1242
mock-2413970733-53b199c1-evt-003959,3959,162,Gemini 3.1 Pro Preview,TRADE_CASH,-1,203,202,1500,1298
mock-2413970733-53b199c1-evt-003960,3960,162,OpenAI GPT 5.5,TRADE_CASH,1,116,117,1500,1383
mock-2413970733-53b199c1-evt-003973,3973,163,OpenAI GPT 5.5,BANKRUPTCY_CASH,-117,117,0,1500,1500
mock-2413970733-53b199c1-evt-003974,3974,163,Gemini 3.1 Pro Preview,BANKRUPTCY_CASH,117,202,319,1500,1181
mock-2413970733-53b199c1-evt-003975,3975,163,OpenAI GPT 5.5,BANKRUPTCY,0,0,0,1500,1500
mock-2413970733-53b199c1-evt-003990,3990,165,Grok 4.3,PASS_GO,200,665,865,1907,1042
mock-2413970733-53b199c1-evt-004007,4007,167,Grok 4.3,RENT,-550,865,315,1907,1592
mock-2413970733-53b199c1-evt-004008,4008,167,Gemini 3.1 Pro Preview,RENT,550,319,869,1500,631
mock-2413970733-53b199c1-evt-004018,4018,168,Gemini 3.1 Pro Preview,PASS_GO,200,869,1069,1500,431
mock-2413970733-53b199c1-evt-004019,4019,168,Gemini 3.1 Pro Preview,TAX_INCOME,-200,1069,869,1500,631
mock-2413970733-53b199c1-evt-004024,4024,168,Gemini 3.1 Pro Preview,BUILD,-600,869,269,1500,1231
mock-2413970733-53b199c1-evt-004056,4056,171,Grok 4.3,SELL_BUILDING,50,315,365,1907,1542
mock-2413970733-53b199c1-evt-004063,4063,171,Grok 4.3,BANKRUPTCY_CASH,-365,365,0,1907,1907
mock-2413970733-53b199c1-evt-004064,4064,171,Gemini 3.1 Pro Preview,BANKRUPTCY_CASH,365,269,634,1500,866
mock-2413970733-53b199c1-evt-004065,4065,171,Grok 4.3,BANKRUPTCY,0,0,0,1907,1907
