turn_index,space_index,space_name,space_kind,space_group,price,owner_id,mortgaged,houses,hotel
30,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
30,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
30,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
30,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
31,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
31,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
31,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,False,0,False
31,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,False,0,False
31,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,False,0,False
31,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
31,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
31,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
31,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
31,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
31,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
31,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
31,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
31,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
31,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
31,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
32,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
32,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
32,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,False,0,False
32,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,False,0,False
32,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
32,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
32,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
32,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
32,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
32,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,False,0,False
32,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
32,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
32,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
32,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
32,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
32,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
32,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
33,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
33,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
33,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,False,0,False
33,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,False,0,False
33,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
33,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
33,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
33,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
33,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
33,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,False,0,False
33,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
33,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
33,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
33,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
33,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
33,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
33,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
34,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
34,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
34,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,False,0,False
34,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,False,0,False
34,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
34,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
34,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
34,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
34,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
34,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,False,0,False
34,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
34,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
34,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
34,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
34,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
34,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
34,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
35,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
35,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
35,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,False,0,False
35,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,False,0,False
35,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
35,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
35,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
35,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
35,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
35,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,False,0,False
35,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
35,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
35,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
35,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
35,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
35,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
35,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
36,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
36,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
36,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
36,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
36,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
36,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
36,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
36,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
36,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
36,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,False,0,False
36,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
36,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
36,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
36,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
36,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
36,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
36,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
37,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
37,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
37,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
37,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
37,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
37,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
37,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
37,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
37,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
37,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,False,0,False
37,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
37,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
37,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
37,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
37,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
37,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
37,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
37,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
38,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
38,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
38,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
38,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
38,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
38,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
38,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
38,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
38,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
38,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,False,0,False
38,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
38,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
38,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
38,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
38,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
38,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
38,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
38,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
39,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
39,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
39,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
39,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
39,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
39,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
39,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
39,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
39,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
39,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,False,0,False
39,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
39,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
39,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
39,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
39,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
39,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
39,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
39,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
40,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
40,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
40,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
40,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
40,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
40,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
40,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
40,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
40,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
40,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
40,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
40,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
40,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
40,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
40,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
40,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
40,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
40,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
41,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
41,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
41,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
41,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
41,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
41,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
41,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
41,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
41,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
41,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
41,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
41,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
41,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
41,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
41,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
41,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
41,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
41,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
42,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
42,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
42,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
42,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
42,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
42,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
42,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
42,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
42,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
42,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
42,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
42,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
42,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
42,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
42,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
42,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
42,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
42,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
43,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
43,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
43,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
43,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
43,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
43,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
43,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
43,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
43,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
43,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
43,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
43,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
43,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
43,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
43,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
43,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
43,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
43,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
44,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
44,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
44,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
44,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
44,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
44,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
44,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
44,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
44,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
44,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
44,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
44,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
44,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
44,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
44,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
44,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
44,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
44,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
44,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
45,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
45,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
45,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
45,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
45,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
45,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
45,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
45,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
45,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
45,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
45,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
45,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
45,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
45,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
45,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
45,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
45,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
45,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
45,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
45,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
46,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
46,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
46,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
46,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
46,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
46,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
46,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
46,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
46,15,Pennsylvania Railroad,RAILROAD,RAILROAD,200,Grok 4.3,False,0,False
46,18,Tennessee Avenue,PROPERTY,ORANGE,180,Claude Opus 4.8,False,0,False
46,19,New York Avenue,PROPERTY,ORANGE,200,OpenAI GPT 5.5,True,0,False
46,21,Kentucky Avenue,PROPERTY,RED,220,Grok 4.3,False,0,False
46,24,Illinois Avenue,PROPERTY,RED,240,Claude Opus 4.8,False,0,False
46,25,B. & O. Railroad,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
46,29,Marvin Gardens,PROPERTY,YELLOW,280,Gemini 3.1 Pro Preview,False,0,False
46,31,Pacific Avenue,PROPERTY,GREEN,300,Claude Opus 4.8,False,0,False
46,32,North Carolina Avenue,PROPERTY,GREEN,300,Grok 4.3,False,0,False
46,34,Pennsylvania Avenue,PROPERTY,GREEN,320,Gemini 3.1 Pro Preview,False,0,False
46,35,Short Line,RAILROAD,RAILROAD,200,Gemini 3.1 Pro Preview,False,0,False
46,37,Park Place,PROPERTY,DARK_BLUE,350,Gemini 3.1 Pro Preview,False,0,False
47,3,Baltic Avenue,PROPERTY,BROWN,60,Claude Opus 4.8,False,0,False
47,5,Reading Railroad,RAILROAD,RAILROAD,200,Claude Opus 4.8,False,0,False
47,6,Oriental Avenue,PROPERTY,LIGHT_BLUE,100,Grok 4.3,False,0,False
47,8,Vermont Avenue,PROPERTY,LIGHT_BLUE,100,OpenAI GPT 5.5,True,0,False
47,9,Connecticut Avenue,PROPERTY,LIGHT_BLUE,120,OpenAI GPT 5.5,True,0,False
47,12,Electric Company,UTILITY,UTILITY,150,OpenAI GPT 5.5,True,0,False
47,13,States Avenue,PROPERTY,PINK,140,Gemini 3.1 Pro Preview,False,0,False
47,14,Virginia Avenue,PROPERTY,PINK,160,Gemini 3.1 Pro Preview,False,0,False
