event_id,seq,turn_index,player_id,reason,delta,cash_before,cash_after,running_peak,drawdown_from_peak
mock-3676466999-527872e4-evt-003136,3136,150,Claude Opus 4.8,BANKRUPTCY_CASH,441,371,812,3035,2223
mock-3676466999-527872e4-evt-003137,3137,150,Gemini 3.1 Pro Preview,BANKRUPTCY,0,0,0,1500,1500
mock-3676466999-527872e4-evt-003155,3155,151,OpenAI GPT 5.5,RENT,-26,302,276,1500,1224
mock-3676466999-527872e4-evt-003156,3156,151,Claude Opus 4.8,RENT,26,812,838,3035,2197
mock-3676466999-527872e4-evt-003166,3166,152,Claude Opus 4.8,RENT,-200,838,638,3035,2397
mock-3676466999-527872e4-evt-003167,3167,152,OpenAI GPT 5.5,RENT,200,276,476,1500,1024
mock-3676466999-527872e4-evt-003177,3177,153,OpenAI GPT 5.5,PASS_GO,200,476,676,1500,824
mock-3676466999-527872e4-evt-003195,3195,155,OpenAI GPT 5.5,BANK_PAYS_YOU_DIVIDEND_50,50,676,726,1500,774
mock-3676466999-527872e4-evt-003220,3220,155,OpenAI GPT 5.5,MORTGAGE,30,726,756,1500,744
mock-3676466999-527872e4-evt-003226,3226,155,OpenAI GPT 5.5,MORTGAGE,30,756,786,1500,714
mock-3676466999-527872e4-evt-003236,3236,156,Claude Opus 4.8,PASS_GO,200,638,838,3035,2197
mock-3676466999-527872e4-evt-003237,3237,156,Claude Opus 4.8,RENT,-200,838,638,3035,2397
mock-3676466999-527872e4-evt-003238,3238,156,OpenAI GPT 5.5,RENT,200,786,986,1500,514
mock-3676466999-527872e4-evt-003248,3248,157,OpenAI GPT 5.5,RENT,-625,986,361,1500,1139
mock-3676466999-527872e4-evt-003249,3249,157,Claude Opus 4.8,RENT,625,638,1263,3035,1772
mock-3676466999-527872e4-evt-003307,3307,163,OpenAI GPT 5.5,RENT,-26,361,335,1500,1165
mock-3676466999-527872e4-evt-003308,3308,163,Claude Opus 4.8,RENT,26,1263,1289,3035,1746
mock-3676466999-527872e4-evt-003329,3329,165,OpenAI GPT 5.5,BANKRUPTCY_CASH,-335,335,0,1500,1500
mock-3676466999-527872e4-evt-003330,3330,165,Claude Opus 4.8,BANKRUPTCY_CASH,335,1289,1624,3035,1411
mock-3676466999-527872e4-evt-003331,3331,165,OpenAI GPT 5.5,BANKRUPTCY,0,0,0,1500,1500
