decision_id,turn_index,player_id,decision_type,action,attempt_count,invalid_attempts,retry_used,fallback_used,latency_ms,applied,optimality_status
mock-44910-42ec35c5-dec-000161,54,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5582,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000162,55,Grok 4.3,BUY_OR_AUCTION_DECISION,start_auction,1,0,False,False,4627,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000163,55,OpenAI GPT 5.4 Mini,AUCTION_BID_DECISION,bid_auction,1,0,False,False,15706,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000164,55,Claude Haiku 4.5,AUCTION_BID_DECISION,drop_out,1,0,False,False,11266,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000165,55,Gemini 3 Flash Preview,AUCTION_BID_DECISION,bid_auction,1,0,False,False,4941,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000166,55,Grok 4.3,AUCTION_BID_DECISION,drop_out,1,0,False,False,4091,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000167,55,OpenAI GPT 5.4 Mini,AUCTION_BID_DECISION,bid_auction,1,0,False,False,8553,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000168,55,Gemini 3 Flash Preview,AUCTION_BID_DECISION,bid_auction,1,0,False,False,4446,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000169,55,OpenAI GPT 5.4 Mini,AUCTION_BID_DECISION,bid_auction,1,0,False,False,7944,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000170,55,Gemini 3 Flash Preview,AUCTION_BID_DECISION,drop_out,1,0,False,False,6300,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000171,55,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,11313,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000172,56,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4429,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000173,57,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,15481,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000174,58,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,9640,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000175,59,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,10588,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000176,60,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,15162,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000177,60,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,31281,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000178,60,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,13770,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000179,61,Claude Haiku 4.5,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,18871,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000180,61,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,39579,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000181,62,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,17735,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000182,62,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,35232,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000183,62,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,11592,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000184,62,OpenAI GPT 5.4 Mini,TRADE_RESPONSE_DECISION,accept_trade,2,1,True,False,14264,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000185,62,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,11323,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000186,62,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,16083,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000187,62,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,21443,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000188,63,Grok 4.3,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,13514,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000189,63,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,10632,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000190,64,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,10457,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000191,65,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,17906,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000192,66,Gemini 3 Flash Preview,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,7336,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000193,66,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,17047,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000194,66,OpenAI GPT 5.4 Mini,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,11816,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000195,66,Gemini 3 Flash Preview,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,18879,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000196,66,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,10188,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000197,66,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,14032,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000198,66,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,7298,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000199,66,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5670,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000200,67,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,8010,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000201,68,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,15576,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000202,68,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,9148,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000203,68,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,14505,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000204,68,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,6186,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000205,68,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,11416,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000206,68,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,7475,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000207,68,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,27418,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000208,68,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,6999,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000209,68,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,19047,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000210,68,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,6787,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000211,68,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,22690,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000212,68,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,5474,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000213,68,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5376,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000214,69,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,15889,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000215,70,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,9539,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000216,70,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,39984,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000217,70,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,11426,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000218,70,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,8440,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000219,70,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,16544,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000220,71,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,2,1,True,False,19147,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000221,72,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,8539,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000222,73,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,17928,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000223,74,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,7062,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000224,75,Grok 4.3,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,11892,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000225,75,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,10073,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000226,76,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,29920,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000227,76,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,46654,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000228,76,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,10839,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000229,76,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,16535,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000230,76,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,4757,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000231,76,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,16190,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000232,76,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,15363,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000233,76,Grok 4.3,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,5764,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000234,76,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,propose_trade,2,1,True,False,63504,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000235,76,Gemini 3 Flash Preview,TRADE_RESPONSE_DECISION,counter_trade,1,0,False,False,15161,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000236,76,OpenAI GPT 5.4 Mini,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,23035,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000237,76,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,unmortgage_property,1,0,False,False,18574,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000238,76,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,14785,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000239,77,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,37918,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000240,78,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,8806,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000241,78,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,51145,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000242,78,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,propose_trade,2,1,True,False,15829,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000243,78,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,22701,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000244,78,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,8533,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000245,78,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,9117,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000246,79,Grok 4.3,LIQUIDATION_DECISION,mortgage_property,1,0,False,False,13421,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000247,79,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,8586,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000248,80,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,3535,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000249,81,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5840,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000250,82,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,17551,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000251,83,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,13022,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000252,83,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,9767,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000253,84,Grok 4.3,POST_TURN_ACTION_DECISION,unmortgage_property,1,0,False,False,9777,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000254,84,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,9058,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000255,85,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5650,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000256,86,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,26526,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000257,87,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,6774,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000258,87,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,9351,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000259,88,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6669,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000260,89,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4924,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000261,90,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,14719,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000262,91,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,12130,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000263,92,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,12800,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000264,93,Grok 4.3,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,9350,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000265,93,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6272,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000266,94,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5743,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000267,95,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4290,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000268,96,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,13067,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000269,97,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,14474,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000270,98,Grok 4.3,LIQUIDATION_DECISION,mortgage_property,1,0,False,False,10255,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000271,98,Grok 4.3,LIQUIDATION_DECISION,mortgage_property,1,0,False,False,7928,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000272,98,Grok 4.3,LIQUIDATION_DECISION,mortgage_property,1,0,False,False,6596,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000273,98,Grok 4.3,LIQUIDATION_DECISION,mortgage_property,1,0,False,False,10483,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000274,98,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,8437,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000275,99,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,18717,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000276,100,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,13641,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000277,101,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,26356,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000278,102,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,15203,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000279,102,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,14238,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000280,103,Grok 4.3,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,10820,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000281,103,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6906,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000282,104,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,14494,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000283,105,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,26129,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000284,107,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6541,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000285,108,OpenAI GPT 5.4 Mini,BUY_OR_AUCTION_DECISION,buy_property,1,0,False,False,2760,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000286,108,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,unmortgage_property,1,0,False,False,7010,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000287,108,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,12084,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000288,108,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,14051,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000289,108,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,mortgage_property,1,0,False,False,14577,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000290,108,OpenAI GPT 5.4 Mini,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,4343,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000291,109,OpenAI GPT 5.4 Mini,LIQUIDATION_DECISION,sell_houses_or_hotel,1,0,False,False,21846,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000292,109,OpenAI GPT 5.4 Mini,LIQUIDATION_DECISION,sell_houses_or_hotel,2,1,True,False,14756,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000293,109,OpenAI GPT 5.4 Mini,LIQUIDATION_DECISION,declare_bankruptcy,1,0,False,False,1865,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000294,110,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,15556,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000295,111,Gemini 3 Flash Preview,JAIL_DECISION,roll_for_doubles,1,0,False,False,7899,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000296,112,Grok 4.3,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,7467,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000297,112,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6494,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000298,113,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,30341,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000299,114,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,16606,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000300,115,Gemini 3 Flash Preview,JAIL_DECISION,roll_for_doubles,1,0,False,False,3390,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000301,115,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,17344,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000302,116,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6841,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000303,117,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,6681,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000304,118,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,13548,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000305,119,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,15574,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000306,119,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,18813,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000307,119,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,12593,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000308,119,Grok 4.3,TRADE_RESPONSE_DECISION,accept_trade,1,0,False,False,8023,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000309,119,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,propose_trade,1,0,False,False,9806,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000310,119,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,1,0,False,False,29928,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000311,119,Gemini 3 Flash Preview,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,8403,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000312,120,Grok 4.3,POST_TURN_ACTION_DECISION,build_houses_or_hotel,1,0,False,False,10594,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000313,120,Grok 4.3,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,5437,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000314,121,Claude Haiku 4.5,BUY_OR_AUCTION_DECISION,start_auction,1,0,False,False,23875,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000315,121,Gemini 3 Flash Preview,AUCTION_BID_DECISION,bid_auction,1,0,False,False,5570,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000316,121,Grok 4.3,AUCTION_BID_DECISION,drop_out,1,0,False,False,6176,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000317,121,Claude Haiku 4.5,AUCTION_BID_DECISION,drop_out,1,0,False,False,11276,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000318,121,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,13765,True,NOT_SCORED_NO_ORACLE
mock-44910-42ec35c5-dec-000319,122,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,1,0,False,False,14303,True,NOT_SCORED_NO_ORACLE
