event_id,seq,turn_index,player_id,reason,delta,cash_before,cash_after,running_peak,drawdown_from_peak
mock-44910-42ec35c5-evt-002850,2850,166,Claude Haiku 4.5,BANKRUPTCY,0,0,0,1947,1947
mock-44910-42ec35c5-evt-002859,2859,167,Gemini 3 Flash Preview,PASS_GO,200,1119,1319,1500,181
mock-44910-42ec35c5-evt-002860,2860,167,Gemini 3 Flash Preview,TAX_INCOME,-200,1319,1119,1500,381
mock-44910-42ec35c5-evt-002871,2871,167,Gemini 3 Flash Preview,TRADE_CASH,-500,1119,619,1500,881
mock-44910-42ec35c5-evt-002872,2872,167,Grok 4.3,TRADE_CASH,500,2971,3471,3471,0
mock-44910-42ec35c5-evt-002876,2876,167,Gemini 3 Flash Preview,MORTGAGE_INTEREST,-10,619,609,1500,891
mock-44910-42ec35c5-evt-002877,2877,167,Grok 4.3,MORTGAGE_INTEREST,-32,3471,3439,3471,32
mock-44910-42ec35c5-evt-002882,2882,167,Gemini 3 Flash Preview,MORTGAGE,75,609,684,1500,816
mock-44910-42ec35c5-evt-002888,2888,167,Gemini 3 Flash Preview,UNMORTGAGE,-111,684,573,1500,927
mock-44910-42ec35c5-evt-002894,2894,167,Gemini 3 Flash Preview,MORTGAGE,100,573,673,1500,827
mock-44910-42ec35c5-evt-002900,2900,167,Gemini 3 Flash Preview,MORTGAGE,100,673,773,1500,727
mock-44910-42ec35c5-evt-002906,2906,167,Gemini 3 Flash Preview,MORTGAGE,100,773,873,1500,627
mock-44910-42ec35c5-evt-002912,2912,167,Gemini 3 Flash Preview,MORTGAGE,100,873,973,1500,527
mock-44910-42ec35c5-evt-002918,2918,167,Gemini 3 Flash Preview,BUILD,-900,973,73,1500,1427
mock-44910-42ec35c5-evt-002930,2930,168,Grok 4.3,PASS_GO,200,3439,3639,3639,0
mock-44910-42ec35c5-evt-002931,2931,168,Grok 4.3,TAX_INCOME,-200,3639,3439,3639,200
mock-44910-42ec35c5-evt-002936,2936,168,Grok 4.3,UNMORTGAGE,-221,3439,3218,3639,421
mock-44910-42ec35c5-evt-002942,2942,168,Grok 4.3,UNMORTGAGE,-193,3218,3025,3639,614
mock-44910-42ec35c5-evt-002960,2960,170,Grok 4.3,RENT,-80,3025,2945,3639,694
mock-44910-42ec35c5-evt-002961,2961,170,Gemini 3 Flash Preview,RENT,80,73,153,1500,1347
mock-44910-42ec35c5-evt-002975,2975,171,Gemini 3 Flash Preview,MORTGAGE,75,153,228,1500,1272
mock-44910-42ec35c5-evt-002981,2981,171,Gemini 3 Flash Preview,BUILD,-200,228,28,1500,1472
mock-44910-42ec35c5-evt-002992,2992,172,Grok 4.3,RENT,-600,2945,2345,3639,1294
mock-44910-42ec35c5-evt-002993,2993,172,Gemini 3 Flash Preview,RENT,600,28,628,1500,872
mock-44910-42ec35c5-evt-003007,3007,173,Gemini 3 Flash Preview,SELL_BUILDING,100,628,728,1500,772
mock-44910-42ec35c5-evt-003010,3010,173,Gemini 3 Flash Preview,RENT,-700,728,28,1500,1472
mock-44910-42ec35c5-evt-003011,3011,173,Grok 4.3,RENT,700,2345,3045,3639,594
mock-44910-42ec35c5-evt-003045,3045,177,Grok 4.3,TAX_LUXURY,-100,3045,2945,3639,694
mock-44910-42ec35c5-evt-003062,3062,179,Grok 4.3,PASS_GO,200,2945,3145,3639,494
mock-44910-42ec35c5-evt-003071,3071,180,Gemini 3 Flash Preview,PASS_GO,200,28,228,1500,1272
mock-44910-42ec35c5-evt-003076,3076,180,Gemini 3 Flash Preview,BUILD,-200,228,28,1500,1472
mock-44910-42ec35c5-evt-003087,3087,181,Grok 4.3,RENT,-700,3145,2445,3639,1194
mock-44910-42ec35c5-evt-003088,3088,181,Gemini 3 Flash Preview,RENT,700,28,728,1500,772
mock-44910-42ec35c5-evt-003098,3098,182,Grok 4.3,RENT,-800,2445,1645,3639,1994
mock-44910-42ec35c5-evt-003099,3099,182,Gemini 3 Flash Preview,RENT,800,728,1528,1528,0
mock-44910-42ec35c5-evt-003113,3113,183,Gemini 3 Flash Preview,UNMORTGAGE,-111,1528,1417,1528,111
mock-44910-42ec35c5-evt-003119,3119,183,Gemini 3 Flash Preview,UNMORTGAGE,-111,1417,1306,1528,222
mock-44910-42ec35c5-evt-003125,3125,183,Gemini 3 Flash Preview,UNMORTGAGE,-111,1306,1195,1528,333
mock-44910-42ec35c5-evt-003131,3131,183,Gemini 3 Flash Preview,UNMORTGAGE,-111,1195,1084,1528,444
mock-44910-42ec35c5-evt-003137,3137,183,Gemini 3 Flash Preview,UNMORTGAGE,-33,1084,1051,1528,477
mock-44910-42ec35c5-evt-003143,3143,183,Gemini 3 Flash Preview,UNMORTGAGE,-33,1051,1018,1528,510
mock-44910-42ec35c5-evt-003149,3149,183,Gemini 3 Flash Preview,UNMORTGAGE,-83,1018,935,1528,593
mock-44910-42ec35c5-evt-003155,3155,183,Gemini 3 Flash Preview,UNMORTGAGE,-83,935,852,1528,676
mock-44910-42ec35c5-evt-003189,3189,187,Gemini 3 Flash Preview,RENT,-750,852,102,1528,1426
mock-44910-42ec35c5-evt-003190,3190,187,Grok 4.3,RENT,750,1645,2395,3639,1244
mock-44910-42ec35c5-evt-003200,3200,188,Grok 4.3,PASS_GO,200,2395,2595,3639,1044
mock-44910-42ec35c5-evt-003201,3201,188,Grok 4.3,RENT,-8,2595,2587,3639,1052
mock-44910-42ec35c5-evt-003202,3202,188,Gemini 3 Flash Preview,RENT,8,102,110,1528,1418
mock-44910-42ec35c5-evt-003228,3228,191,Grok 4.3,RENT,-750,2587,1837,3639,1802
mock-44910-42ec35c5-evt-003229,3229,191,Gemini 3 Flash Preview,RENT,750,110,860,1528,668
mock-44910-42ec35c5-evt-003255,3255,194,Gemini 3 Flash Preview,PASS_GO,200,860,1060,1528,468
mock-44910-42ec35c5-evt-003256,3256,194,Gemini 3 Flash Preview,TAX_INCOME,-200,1060,860,1528,668
mock-44910-42ec35c5-evt-003265,3265,195,Grok 4.3,RENT,-200,1837,1637,3639,2002
mock-44910-42ec35c5-evt-003266,3266,195,Gemini 3 Flash Preview,RENT,200,860,1060,1528,468
mock-44910-42ec35c5-evt-003276,3276,196,Grok 4.3,PASS_GO,200,1637,1837,3639,1802
mock-44910-42ec35c5-evt-003278,3278,196,Grok 4.3,SCHOOL_FEES_PAY_50,-50,1837,1787,3639,1852
mock-44910-42ec35c5-evt-003291,3291,197,Gemini 3 Flash Preview,UNMORTGAGE,-143,1060,917,1528,611
mock-44910-42ec35c5-evt-003309,3309,199,Grok 4.3,RENT,-450,1787,1337,3639,2302
mock-44910-42ec35c5-evt-003310,3310,199,Gemini 3 Flash Preview,RENT,450,917,1367,1528,161
mock-44910-42ec35c5-evt-003324,3324,200,Gemini 3 Flash Preview,UNMORTGAGE,-165,1367,1202,1528,326
mock-44910-42ec35c5-evt-003330,3330,200,Gemini 3 Flash Preview,UNMORTGAGE,-165,1202,1037,1528,491
mock-44910-42ec35c5-evt-003336,3336,200,Gemini 3 Flash Preview,UNMORTGAGE,-176,1037,861,1528,667
mock-44910-42ec35c5-evt-003346,3346,201,Grok 4.3,RENT,-700,1337,637,3639,3002
mock-44910-42ec35c5-evt-003347,3347,201,Gemini 3 Flash Preview,RENT,700,861,1561,1561,0
mock-44910-42ec35c5-evt-003365,3365,203,Gemini 3 Flash Preview,RENT,-70,1561,1491,1561,70
mock-44910-42ec35c5-evt-003366,3366,203,Grok 4.3,RENT,70,637,707,3639,2932
mock-44910-42ec35c5-evt-003390,3390,206,Gemini 3 Flash Preview,PASS_GO,200,1491,1691,1691,0
mock-44910-42ec35c5-evt-003407,3407,208,Grok 4.3,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,-10,707,697,3639,2942
mock-44910-42ec35c5-evt-003408,3408,208,Gemini 3 Flash Preview,BIRTHDAY_COLLECT_10_FROM_EACH_PLAYER,10,1691,1701,1701,0
mock-44910-42ec35c5-evt-003424,3424,210,Gemini 3 Flash Preview,RENT,-750,1701,951,1701,750
mock-44910-42ec35c5-evt-003425,3425,210,Grok 4.3,RENT,750,697,1447,3639,2192
mock-44910-42ec35c5-evt-003442,3442,211,Grok 4.3,JAIL_FINE,-50,1447,1397,3639,2242
mock-44910-42ec35c5-evt-003474,3474,215,Grok 4.3,RENT,-52,1397,1345,3639,2294
mock-44910-42ec35c5-evt-003475,3475,215,Gemini 3 Flash Preview,RENT,52,951,1003,1701,698
mock-44910-42ec35c5-evt-003485,3485,216,Grok 4.3,PASS_GO,200,1345,1545,3639,2094
mock-44910-42ec35c5-evt-003509,3509,219,Grok 4.3,RENT,-625,1545,920,3639,2719
mock-44910-42ec35c5-evt-003510,3510,219,Gemini 3 Flash Preview,RENT,625,1003,1628,1701,73
mock-44910-42ec35c5-evt-003527,3527,220,Gemini 3 Flash Preview,JAIL_FINE,-50,1628,1578,1701,123
mock-44910-42ec35c5-evt-003539,3539,221,Grok 4.3,BANK_PAYS_YOU_DIVIDEND_50,50,920,970,3639,2669
mock-44910-42ec35c5-evt-003559,3559,223,Grok 4.3,HOSPITAL_FEES_PAY_100,-100,970,870,3639,2769
mock-44910-42ec35c5-evt-003569,3569,224,Gemini 3 Flash Preview,CONSULTANCY_FEE_COLLECT_25,25,1578,1603,1701,98
mock-44910-42ec35c5-evt-003578,3578,225,Grok 4.3,PASS_GO,200,870,1070,3639,2569
mock-44910-42ec35c5-evt-003587,3587,226,Gemini 3 Flash Preview,RENT,-70,1603,1533,1701,168
mock-44910-42ec35c5-evt-003588,3588,226,Grok 4.3,RENT,70,1070,1140,3639,2499
mock-44910-42ec35c5-evt-003598,3598,227,Grok 4.3,RENT,-120,1140,1020,3639,2619
mock-44910-42ec35c5-evt-003599,3599,227,Gemini 3 Flash Preview,RENT,120,1533,1653,1701,48
mock-44910-42ec35c5-evt-003617,3617,229,Gemini 3 Flash Preview,PASS_GO,200,1653,1853,1853,0
mock-44910-42ec35c5-evt-003618,3618,229,Gemini 3 Flash Preview,TAX_INCOME,-200,1853,1653,1853,200
mock-44910-42ec35c5-evt-003627,3627,230,Grok 4.3,RENT,-200,1020,820,3639,2819
mock-44910-42ec35c5-evt-003628,3628,230,Gemini 3 Flash Preview,RENT,200,1653,1853,1853,0
mock-44910-42ec35c5-evt-003638,3638,231,Grok 4.3,RENT,-56,820,764,3639,2875
mock-44910-42ec35c5-evt-003639,3639,231,Gemini 3 Flash Preview,RENT,56,1853,1909,1909,0
mock-44910-42ec35c5-evt-003657,3657,233,Grok 4.3,PASS_GO,200,764,964,3639,2675
mock-44910-42ec35c5-evt-003660,3660,233,Grok 4.3,PASS_GO,200,964,1164,3639,2475
mock-44910-42ec35c5-evt-003671,3671,234,Gemini 3 Flash Preview,RENT,-100,1909,1809,1909,100
mock-44910-42ec35c5-evt-003672,3672,234,Grok 4.3,RENT,100,1164,1264,3639,2375
mock-44910-42ec35c5-evt-003698,3698,237,Grok 4.3,RENT,-750,1264,514,3639,3125
mock-44910-42ec35c5-evt-003699,3699,237,Gemini 3 Flash Preview,RENT,750,1809,2559,2559,0
mock-44910-42ec35c5-evt-003709,3709,238,Gemini 3 Flash Preview,PASS_GO,200,2559,2759,2759,0
mock-44910-42ec35c5-evt-003726,3726,240,Grok 4.3,RENT,-22,514,492,3639,3147
mock-44910-42ec35c5-evt-003727,3727,240,Gemini 3 Flash Preview,RENT,22,2759,2781,2781,0
mock-44910-42ec35c5-evt-003752,3752,243,Grok 4.3,RENT,-52,492,440,3639,3199
mock-44910-42ec35c5-evt-003753,3753,243,Gemini 3 Flash Preview,RENT,52,2781,2833,2833,0
mock-44910-42ec35c5-evt-003771,3771,245,Grok 4.3,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,-50,440,390,3639,3249
mock-44910-42ec35c5-evt-003772,3772,245,Gemini 3 Flash Preview,ELECTED_CHAIRMAN_PAY_EACH_PLAYER_50,50,2833,2883,2883,0
mock-44910-42ec35c5-evt-003788,3788,247,Grok 4.3,PASS_GO,200,390,590,3639,3049
mock-44910-42ec35c5-evt-003789,3789,247,Grok 4.3,RENT,-4,590,586,3639,3053
mock-44910-42ec35c5-evt-003790,3790,247,Gemini 3 Flash Preview,RENT,4,2883,2887,2887,0
mock-44910-42ec35c5-evt-003807,3807,248,Gemini 3 Flash Preview,JAIL_FINE,-50,2887,2837,2887,50
mock-44910-42ec35c5-evt-003818,3818,249,Grok 4.3,RENT,-450,586,136,3639,3503
mock-44910-42ec35c5-evt-003819,3819,249,Gemini 3 Flash Preview,RENT,450,2837,3287,3287,0
mock-44910-42ec35c5-evt-003861,3861,254,Grok 4.3,RENT,-50,136,86,3639,3553
mock-44910-42ec35c5-evt-003862,3862,254,Gemini 3 Flash Preview,RENT,50,3287,3337,3337,0
mock-44910-42ec35c5-evt-003884,3884,256,Grok 4.3,MORTGAGE,200,86,286,3639,3353
mock-44910-42ec35c5-evt-003886,3886,256,Grok 4.3,RENT,-200,286,86,3639,3553
mock-44910-42ec35c5-evt-003887,3887,256,Gemini 3 Flash Preview,RENT,200,3337,3537,3537,0
mock-44910-42ec35c5-evt-003897,3897,257,Gemini 3 Flash Preview,PASS_GO,200,3537,3737,3737,0
mock-44910-42ec35c5-evt-003906,3906,258,Grok 4.3,PASS_GO,200,86,286,3639,3353
mock-44910-42ec35c5-evt-003908,3908,258,Grok 4.3,SALE_OF_STOCK_COLLECT_50,50,286,336,3639,3303
mock-44910-42ec35c5-evt-003929,3929,260,Grok 4.3,MORTGAGE,175,336,511,3639,3128
mock-44910-42ec35c5-evt-003935,3935,260,Grok 4.3,SELL_BUILDING,150,511,661,3639,2978
mock-44910-42ec35c5-evt-003938,3938,260,Grok 4.3,RENT,-625,661,36,3639,3603
mock-44910-42ec35c5-evt-003939,3939,260,Gemini 3 Flash Preview,RENT,625,3737,4362,4362,0
mock-44910-42ec35c5-evt-003953,3953,261,Gemini 3 Flash Preview,BUILD,-150,4362,4212,4362,150
mock-44910-42ec35c5-evt-003968,3968,262,Grok 4.3,SELL_BUILDING,150,36,186,3639,3453
mock-44910-42ec35c5-evt-003974,3974,262,Grok 4.3,SELL_BUILDING,75,186,261,3639,3378
mock-44910-42ec35c5-evt-003976,3976,262,Grok 4.3,RENT,-200,261,61,3639,3578
mock-44910-42ec35c5-evt-003977,3977,262,Gemini 3 Flash Preview,RENT,200,4212,4412,4412,0
mock-44910-42ec35c5-evt-003992,3992,263,Grok 4.3,SELL_BUILDING,150,61,211,3639,3428
mock-44910-42ec35c5-evt-003994,3994,263,Grok 4.3,STREET_REPAIRS,-160,211,51,3639,3588
mock-44910-42ec35c5-evt-004007,4007,264,Grok 4.3,SELL_BUILDING,75,51,126,3639,3513
mock-44910-42ec35c5-evt-004009,4009,264,Grok 4.3,RENT,-110,126,16,3639,3623
mock-44910-42ec35c5-evt-004010,4010,264,Gemini 3 Flash Preview,RENT,110,4412,4522,4522,0
mock-44910-42ec35c5-evt-004021,4021,265,Gemini 3 Flash Preview,GENERAL_REPAIRS,-625,4522,3897,4522,625
mock-44910-42ec35c5-evt-004026,4026,265,Gemini 3 Flash Preview,BUILD,-300,3897,3597,4522,925
mock-44910-42ec35c5-evt-004045,4045,267,Gemini 3 Flash Preview,PASS_GO,200,3597,3797,4522,725
mock-44910-42ec35c5-evt-004062,4062,269,Grok 4.3,PASS_GO,200,16,216,3639,3423
mock-44910-42ec35c5-evt-004063,4063,269,Grok 4.3,RENT,-160,216,56,3639,3583
mock-44910-42ec35c5-evt-004064,4064,269,Gemini 3 Flash Preview,RENT,160,3797,3957,4522,565
mock-44910-42ec35c5-evt-004082,4082,271,Gemini 3 Flash Preview,RENT,-36,3957,3921,4522,601
mock-44910-42ec35c5-evt-004083,4083,271,Grok 4.3,RENT,36,56,92,3639,3547
mock-44910-42ec35c5-evt-004097,4097,272,Grok 4.3,BANKRUPTCY_CASH,-92,92,0,3639,3639
mock-44910-42ec35c5-evt-004098,4098,272,Grok 4.3,BANKRUPTCY,0,0,0,3639,3639
mock-44910-42ec35c5-evt-004099,4099,272,Grok 4.3,BANKRUPTCY_ASSETS_TO_BANK,0,0,0,3639,3639
